ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless
127628,2024-05-13 17:23:58,1288.3,Tecnologia,CP,,,9959,27641589,Swiped,59,,
127629,2024-09-16 01:23:54,4683.94,Varejo,CP,6.0,,8312,24746549,Swiped,59,,
127630,2024-06-22 12:09:27,1584.83,Varejo,CNP,,,3927,43187961,Mail Order,32,,
127631,2024-11-09 14:17:46,1453.69,Varejo,CNP,,,2420,26294329,Mail Order,32,1.0,
127632,2024-02-14 15:45:13,648.44,Tecnologia,CP,,,4090,78974626,Chip,54,,
127633,2024-07-13 13:23:50,410.66,Varejo,CP,,,1101,71238076,PayPass,51,,
127634,2024-09-01 01:58:29,516.44,Alimentação,CP,,,8906,57767638,PayPass,51,,
127635,2024-05-21 19:06:29,640.09,Alimentação,CP,7.0,Samsung Pay,6048,27005895,PayPass,51,,
127636,2024-04-05 20:44:07,963.22,Alimentação,CP,,Google Pay,8822,33440576,PayPass,51,,1.0
127637,2024-09-12 18:06:39,4819.46,Tecnologia,CNP,,,5848,38715440,MasterPass,39,,
127638,2024-10-02 18:15:17,3306.7,Varejo,CP,,Google Pay,3019,43768258,Chip,54,,
127639,2024-12-20 07:00:22,143.21,Tecnologia,CP,7.0,,8835,72379155,Chip,54,,
127640,2024-02-26 18:07:52,539.37,Alimentação,CP,,Samsung Pay,4226,54510853,Swiped,59,,
127641,2024-07-28 20:18:54,973.22,Educação,CNP,,,5253,57360515,Phone Order,35,,
127642,2024-06-22 06:29:16,2273.24,Alimentação,CNP,,,5576,47106597,Mail Order,32,0.0,
127643,2024-10-22 21:06:08,2578.45,Saúde,CP,7.0,,6097,94591642,Chip,54,,
127644,2024-04-15 18:01:18,2385.46,Varejo,CP,,,7674,44127169,PayPass,51,,
127645,2024-12-16 19:41:08,879.16,Alimentação,CP,,,1697,58147052,PayPass,51,,
127646,2024-08-16 14:11:32,714.41,Alimentação,CNP,,,9428,14730132,MasterPass,39,,
127647,2024-04-07 20:58:35,4311.84,Varejo,CNP,,,7481,81700553,Recurring,36,1.0,
127648,2024-10-06 06:14:54,3413.84,Alimentação,CNP,,,8926,92952073,Phone Order,35,,
127649,2024-11-13 23:51:09,907.65,Varejo,CP,,,1034,25247865,Chip,54,,
127650,2024-02-05 06:15:16,971.56,Saúde,CNP,,,8427,90533319,Recurring,36,0.0,
127651,2024-03-18 02:31:52,759.87,Alimentação,CP,,,5061,93324386,Chip,54,,
127652,2024-11-19 00:36:26,4.29,Varejo,CP,,,4837,47416335,Swiped,59,,
127653,2024-08-21 10:24:18,609.09,Alimentação,CP,5.0,,1529,61401287,Swiped,59,,
127654,2024-05-21 07:13:02,1409.93,Entretenimento,CP,,,1698,57976088,Chip,54,,
127655,2024-12-24 13:42:20,1096.87,Entretenimento,CP,,,2146,76664371,Chip,54,,
127656,2024-06-25 05:05:57,3052.41,Tecnologia,CNP,,,2724,15268017,eCommerce,38,,
127657,2024-11-04 23:09:41,656.3,Varejo,CNP,,,6583,30523124,Phone Order,35,,
127658,2024-12-02 22:18:05,1601.89,Varejo,CP,,,4645,90200253,PayPass,51,,
127659,2024-02-16 00:21:01,1036.54,Tecnologia,CP,,Samsung Pay,9917,30041456,PayPass,51,,
127660,2024-12-02 23:33:56,2150.28,Varejo,CNP,,,7630,89449578,Mail Order,32,,
127661,2024-09-24 11:31:37,100.63,Alimentação,CP,,,5061,93324386,PayPass,51,,
127662,2024-11-16 22:27:17,51.8,Educação,CP,,Google Pay,9696,60563393,PayPass,51,,
127663,2024-09-06 21:56:05,3630.16,Alimentação,CP,,Google Pay,5709,25616722,Chip,54,,
127664,2024-04-07 04:13:41,173.11,Varejo,CP,,Apple Pay,2500,69950679,PayPass,51,,
127665,2024-04-23 00:53:58,2368.23,Varejo,CP,,Google Pay,9373,75138231,Chip,54,,
127666,2024-09-07 21:58:50,3292.78,Saúde,CP,,,5629,98074737,PayPass,51,,
127667,2024-12-20 20:23:57,2583.21,Saúde,CP,,Samsung Pay,9177,61224295,Swiped,59,,
127668,2024-02-09 10:41:36,687.47,Entretenimento,CP,,,1729,86873398,Chip,54,,1.0
127669,2024-09-19 10:39:01,4362.53,Varejo,CP,9.0,,1711,76546441,PayPass,51,,
127670,2024-07-18 22:14:37,3353.04,Varejo,CP,,,9144,67652766,Swiped,59,,
127671,2024-03-13 00:06:07,590.45,Alimentação,CNP,,,9789,93069855,Phone Order,35,,
127672,2024-06-27 22:20:55,309.71,Tecnologia,CP,,,8408,44523666,PayPass,51,,
127673,2024-12-01 13:31:02,2149.48,Tecnologia,CNP,,,9308,64081646,Recurring,36,1.0,
127674,2024-06-21 03:29:17,1411.65,Alimentação,CP,8.0,Samsung Pay,9175,26930866,PayPass,51,,
127675,2024-10-27 22:29:52,524.9,Alimentação,CNP,,,8345,44544858,eCommerce,38,,
127676,2024-04-06 12:38:34,746.93,Tecnologia,CP,,Apple Pay,1749,58083009,Swiped,59,,
127677,2024-10-15 00:47:13,241.03,Saúde,CNP,,,6301,93824702,MasterPass,39,,
127678,2024-03-17 17:53:33,165.84,Alimentação,CNP,,,2479,30881051,eCommerce,38,0.0,
127679,2024-03-02 06:15:25,1517.81,Varejo,CP,,,6984,37852702,Chip,54,,
127680,2024-02-20 15:17:15,2830.76,Varejo,CP,,,7755,78833990,Chip,54,,
127681,2024-12-23 07:58:40,658.67,Varejo,CP,12.0,,3177,52716768,Swiped,59,,
127682,2024-12-23 21:31:51,355.06,Varejo,CP,12.0,,7198,21915349,PayPass,51,,
127683,2024-10-15 10:01:36,635.92,Alimentação,CNP,,,1321,97765146,Recurring,36,,
127684,2024-01-14 10:20:56,3499.35,Varejo,CP,,,6982,67832115,PayPass,51,,
127685,2024-11-21 07:01:48,1154.2,Varejo,CP,6.0,,8333,30675206,Swiped,59,,
127686,2024-02-15 20:43:45,1107.12,Tecnologia,CP,,Samsung Pay,6301,93824702,Swiped,59,,
127687,2024-01-09 20:49:37,1922.03,Varejo,CNP,,,3629,62520130,Mail Order,32,,
127688,2024-03-10 01:43:36,2082.77,Saúde,CP,,,2495,20170349,PayPass,51,,
127689,2024-03-08 05:20:31,1535.94,Alimentação,CP,,,9907,48607717,PayPass,51,,
127690,2024-04-03 15:46:10,2834.7,Alimentação,CNP,,,1555,88595874,eCommerce,38,0.0,
127691,2024-07-11 05:52:21,897.45,Alimentação,CP,,,7867,54641884,PayPass,51,,
127692,2024-04-07 03:32:05,456.41,Varejo,CP,4.0,Google Pay,8299,18432380,Swiped,59,,
127693,2024-01-12 02:03:56,86.03,Varejo,CP,7.0,,6265,78953982,PayPass,51,,
127694,2024-10-17 14:24:06,957.09,Tecnologia,CP,6.0,,5531,34653706,PayPass,51,,
127695,2024-12-11 10:55:24,1006.69,Alimentação,CP,3.0,,9913,34740206,PayPass,51,,
127696,2024-06-12 08:43:26,2868.78,Alimentação,CP,12.0,,5384,36922021,Swiped,59,,0.0
127697,2024-10-22 05:34:03,1822.45,Varejo,CP,4.0,,6655,76326255,Swiped,59,,
127698,2024-12-07 21:16:19,5097.14,Alimentação,CNP,,,1034,97683986,MasterPass,39,,
127699,2024-06-20 23:41:40,2672.07,Varejo,CP,4.0,,9002,88055649,PayPass,51,,
127700,2024-11-17 06:06:46,2251.19,Tecnologia,CP,,,3872,81486060,PayPass,51,,1.0
127701,2024-09-26 01:13:40,1729.22,Tecnologia,CNP,,,4329,69378355,Mail Order,32,,
127702,2024-05-13 04:27:36,1601.65,Varejo,CP,5.0,,3901,16157546,Swiped,59,,
127703,2024-08-06 03:39:59,131.17,Varejo,CNP,,,9973,17509391,Mail Order,32,0.0,
127704,2024-12-30 01:01:37,133.35,Alimentação,CP,5.0,,3800,63254049,Chip,54,,
127705,2024-11-29 04:23:49,1080.7,Tecnologia,CP,,Google Pay,7840,47815837,PayPass,51,,
127706,2024-07-12 00:37:54,392.15,Varejo,CNP,,,8533,71574097,eCommerce,38,,
127707,2024-06-09 23:07:11,700.55,Saúde,CNP,,,4714,19844441,Phone Order,35,0.0,
127708,2024-04-25 11:57:09,2532.6,Varejo,CP,12.0,,8906,57767638,PayPass,51,,1.0
127709,2024-10-24 11:03:32,1563.19,Varejo,CNP,,,3089,53310105,MasterPass,39,,
127710,2024-12-17 23:11:22,2366.32,Saúde,CP,,,8345,44544858,Chip,54,,
127711,2024-08-07 21:05:48,56.07,Varejo,CP,,,9917,67241734,Chip,54,,
127712,2024-10-22 19:29:25,3300.6,Varejo,CNP,,,4048,83658478,MasterPass,39,0.0,
127713,2024-01-29 00:37:44,107.85,Varejo,CP,1.0,,2177,33841561,Swiped,59,,
127714,2024-09-15 06:46:41,356.52,Educação,CP,,Google Pay,2420,56643821,Chip,54,,
127715,2024-06-28 14:50:11,443.6,Alimentação,CP,,,2471,94467455,Swiped,59,,0.0
127716,2024-07-21 07:59:35,1678.96,Tecnologia,CP,,,5454,65037474,PayPass,51,,
127717,2024-06-28 21:53:32,2297.85,Varejo,CNP,,,1862,56825309,Recurring,36,,
127718,2024-01-25 20:22:03,2784.38,Alimentação,CP,6.0,Samsung Pay,7657,21900506,PayPass,51,,1.0
127719,2024-10-29 14:42:16,1115.22,Alimentação,CP,3.0,,3696,26150766,Swiped,59,,
127720,2024-07-05 05:46:08,617.14,Varejo,CP,4.0,,5687,45286222,Swiped,59,,1.0
127721,2024-03-14 06:25:03,761.9,Entretenimento,CNP,,,2820,10848728,Recurring,36,,
127722,2024-03-09 18:35:35,1082.32,Tecnologia,CP,9.0,,7180,43937659,PayPass,51,,1.0
127723,2024-06-25 05:24:09,640.93,Alimentação,CP,,,8896,83060336,PayPass,51,,
127724,2024-11-21 00:38:13,252.0,Entretenimento,CNP,,,6844,63354194,Phone Order,35,,
127725,2024-05-15 05:10:26,3655.06,Tecnologia,CP,,,9882,43530663,Chip,54,,0.0
127726,2024-12-17 22:50:51,617.33,Saúde,CNP,,,4274,78209735,Recurring,36,,
127727,2024-11-29 15:19:43,387.9,Varejo,CP,9.0,,9144,31798207,PayPass,51,,
127728,2024-10-05 04:59:51,3857.36,Saúde,CP,,,6200,95103238,Swiped,59,,
127729,2024-09-09 22:55:34,420.0,Varejo,CNP,,,8299,18432380,Recurring,36,,
127730,2024-08-13 06:24:31,142.47,Alimentação,CP,,,3800,88892549,PayPass,51,,
127731,2024-02-20 04:48:00,4540.81,Alimentação,CP,,Apple Pay,9719,78610907,Swiped,59,,0.0
127732,2024-08-06 10:05:48,3034.58,Alimentação,CP,,,2305,61292792,PayPass,51,,
127733,2024-04-27 04:51:30,5012.28,Tecnologia,CP,8.0,,1889,35824368,Chip,54,,1.0
127734,2024-02-06 13:05:12,2503.04,Alimentação,CP,,,5483,15375642,PayPass,51,,1.0
127735,2024-08-11 18:31:02,1659.43,Varejo,CP,5.0,,3593,44154544,Swiped,59,,
127736,2024-06-29 22:45:29,258.61,Alimentação,CP,,,2774,57409912,PayPass,51,,
127737,2024-12-06 11:14:16,1033.37,Alimentação,CP,,,9868,98738322,Chip,54,,0.0
127738,2024-10-01 02:11:06,3420.2,Saúde,CP,,,7357,93195285,Swiped,59,,
127739,2024-03-03 02:49:45,1152.54,Entretenimento,CNP,,,1560,41158009,Recurring,36,,
127740,2024-05-04 04:13:22,1737.37,Varejo,CP,11.0,Apple Pay,5174,84051135,PayPass,51,,
127741,2024-11-21 00:41:46,3389.87,Tecnologia,CNP,,,2047,57350641,eCommerce,38,,
127742,2024-06-19 12:53:52,3001.19,Alimentação,CNP,,,1874,69988911,MasterPass,39,,
127743,2024-12-08 11:59:11,216.14,Tecnologia,CP,1.0,Google Pay,5195,68002248,Chip,54,,
127744,2024-10-22 21:45:10,3690.17,Tecnologia,CNP,,,4645,90200253,Phone Order,35,0.0,
127745,2024-10-03 10:47:48,63.47,Varejo,CP,10.0,,9691,46243851,Swiped,59,,
127746,2024-05-08 09:11:52,612.2,Entretenimento,CP,7.0,,5267,97369663,Chip,54,,
127747,2024-09-05 12:51:27,2090.4,Tecnologia,CP,,,1664,65523313,Swiped,59,,
127748,2024-11-10 10:11:54,175.91,Entretenimento,CP,4.0,,9619,46878901,Chip,54,,
127749,2024-12-15 04:51:29,1762.97,Varejo,CP,,,2777,16980409,Swiped,59,,
127750,2024-09-07 05:30:26,1810.38,Alimentação,CNP,,,4467,33548723,MasterPass,39,,
127751,2024-05-08 20:45:34,2416.03,Alimentação,CP,,,3467,69572918,Chip,54,,
127752,2024-12-22 07:11:24,1494.19,Tecnologia,CNP,,,5631,71295781,eCommerce,38,,
127753,2024-06-11 04:49:15,2826.61,Alimentação,CP,,Apple Pay,1672,90238471,Chip,54,,
127754,2024-10-10 14:08:31,542.8,Tecnologia,CP,,Apple Pay,4335,48542088,PayPass,51,,
127755,2024-01-01 17:15:05,1113.44,Varejo,CP,,,9271,37167272,PayPass,51,,
127756,2024-10-25 12:14:07,2944.1,Alimentação,CNP,,,9912,90160290,Phone Order,35,,
127757,2024-04-01 21:21:19,52.05,Alimentação,CP,,,5984,43131886,Chip,54,,
127758,2024-12-15 18:07:07,463.38,Varejo,CP,,,2166,49938422,Chip,54,,
127759,2024-08-25 21:44:59,138.23,Varejo,CNP,,,9564,58699988,eCommerce,38,,
127760,2024-05-02 06:30:22,798.41,Educação,CP,,,1138,28181268,PayPass,51,,1.0
127761,2024-10-29 05:23:13,386.13,Varejo,CP,9.0,,4230,47680173,Chip,54,,
127762,2024-10-24 05:00:09,606.16,Entretenimento,CNP,,,5377,13962472,Recurring,36,,
127763,2024-09-25 01:05:46,1276.62,Saúde,CNP,,,2906,46240910,MasterPass,39,1.0,
127764,2024-07-30 17:25:37,428.06,Alimentação,CP,,Apple Pay,6293,94596739,Chip,54,,
127765,2024-08-02 01:48:16,9.09,Alimentação,CNP,,,3557,52757573,Phone Order,35,,
127766,2024-12-23 21:31:16,84.27,Tecnologia,CNP,,,8560,56016027,eCommerce,38,,
127767,2024-04-24 00:03:53,2617.65,Varejo,CP,,,6250,40852124,Swiped,59,,
127768,2024-10-10 10:48:19,4685.83,Varejo,CP,5.0,Samsung Pay,9074,19524745,PayPass,51,,0.0
127769,2024-08-04 06:11:02,772.27,Varejo,CP,7.0,Samsung Pay,1011,74664037,Swiped,59,,0.0
127770,2024-03-10 18:06:47,3864.26,Varejo,CP,5.0,,7917,62089600,Swiped,59,,1.0
127771,2024-12-26 10:29:46,1116.63,Alimentação,CP,,,7094,64786800,Swiped,59,,
127772,2024-06-02 00:05:42,84.86,Tecnologia,CP,8.0,,9367,26435736,Chip,54,,1.0
127773,2024-11-02 13:22:27,490.3,Alimentação,CNP,,,4031,70579105,eCommerce,38,,
127774,2024-08-26 09:37:49,1908.95,Saúde,CNP,,,8183,33603430,MasterPass,39,,
127775,2024-02-03 01:24:36,2442.22,Alimentação,CP,,,1385,56416404,Chip,54,,
127776,2024-03-01 21:14:29,595.9,Entretenimento,CP,8.0,Apple Pay,2854,82749819,PayPass,51,,
127777,2024-06-28 16:58:52,1496.07,Tecnologia,CP,,Apple Pay,3136,61294034,Swiped,59,,
127778,2024-08-07 23:23:24,617.58,Varejo,CP,8.0,,1654,23289969,PayPass,51,,
127779,2024-05-22 10:58:02,440.17,Alimentação,CNP,,,5148,26803397,Phone Order,35,,
127780,2024-09-19 11:40:22,589.88,Varejo,CP,,,6631,14678577,Swiped,59,,1.0
127781,2024-03-21 05:28:51,1452.67,Varejo,CP,6.0,Google Pay,4763,33479689,Chip,54,,0.0
127782,2024-07-01 20:01:29,200.96,Varejo,CNP,,,2577,86140347,Phone Order,35,,
127783,2024-12-22 03:18:13,3079.43,Tecnologia,CP,4.0,,2334,45967307,Chip,54,,
127784,2024-08-09 00:05:11,4739.66,Alimentação,CP,2.0,,2940,22047241,PayPass,51,,
127785,2024-10-18 07:51:45,291.36,Varejo,CNP,,,1502,20059173,Recurring,36,,
127786,2024-04-23 09:17:45,19.38,Varejo,CNP,,,9504,81273764,Mail Order,32,,
127787,2024-07-13 03:22:27,2425.4,Alimentação,CNP,,,3903,53486040,Recurring,36,,
127788,2024-11-28 09:50:12,111.25,Alimentação,CP,,,6479,70506498,Chip,54,,
127789,2024-11-04 18:36:30,821.84,Varejo,CP,,,1790,40045917,Swiped,59,,
127790,2024-09-15 18:31:19,348.0,Tecnologia,CP,6.0,,7224,84920024,Swiped,59,,
127791,2024-11-26 20:12:53,1953.2,Entretenimento,CP,9.0,,1430,12260527,PayPass,51,,
127792,2024-03-23 08:01:20,1077.74,Alimentação,CP,10.0,,3769,58925405,Chip,54,,1.0
127793,2024-08-19 05:49:54,4480.76,Entretenimento,CP,4.0,,3214,99587086,Swiped,59,,
127794,2024-08-29 11:21:41,1583.12,Varejo,CP,7.0,Google Pay,4996,93462293,Chip,54,,
127795,2024-12-13 14:07:38,671.97,Varejo,CP,8.0,,6655,44320574,Chip,54,,
127796,2024-08-25 00:01:02,1530.34,Varejo,CP,,,5369,64692522,Chip,54,,
127797,2024-08-27 06:20:22,2356.37,Tecnologia,CP,3.0,Google Pay,8533,71574097,PayPass,51,,
127798,2024-11-12 11:24:34,2186.46,Tecnologia,CNP,,,2184,42359529,Recurring,36,,
127799,2024-10-18 13:49:21,2654.31,Varejo,CP,,,8270,55204539,Swiped,59,,
127800,2024-08-29 15:36:24,3237.96,Tecnologia,CP,,Google Pay,3969,68386435,PayPass,51,,
127801,2024-02-08 15:05:20,921.15,Alimentação,CP,,,6895,62173489,Chip,54,,
127802,2024-02-12 07:37:06,991.12,Entretenimento,CP,,,9152,36416979,PayPass,51,,
127803,2024-11-26 10:42:55,2235.17,Varejo,CNP,,,9095,78312917,Phone Order,35,,
127804,2024-06-07 02:07:56,2835.65,Alimentação,CP,,,1211,42163389,Swiped,59,,
127805,2024-09-02 14:21:45,1904.22,Alimentação,CNP,,,1729,86873398,Phone Order,35,,
127806,2024-07-27 21:25:37,3379.34,Varejo,CP,12.0,Google Pay,4542,99441335,Swiped,59,,
127807,2024-01-17 02:29:41,1891.77,Tecnologia,CNP,,,8906,57767638,MasterPass,39,,
127808,2024-08-04 00:27:15,1306.76,Varejo,CNP,,,7763,64914792,eCommerce,38,,
127809,2024-11-01 09:59:20,1910.88,Varejo,CNP,,,9257,84991076,Mail Order,32,,
127810,2024-08-07 20:47:52,114.75,Varejo,CP,,,2984,63815387,Chip,54,,
127811,2024-10-04 09:01:25,1412.64,Tecnologia,CNP,,,9573,28360692,MasterPass,39,,
127812,2024-09-15 03:07:59,2867.97,Alimentação,CP,10.0,,6383,17912316,Chip,54,,
127813,2024-03-10 03:03:22,370.9,Varejo,CP,,,9095,77994779,Swiped,59,,0.0
127814,2024-12-21 20:31:24,2929.59,Alimentação,CP,12.0,,3815,61041118,Chip,54,,
127815,2024-08-15 18:27:54,1243.24,Varejo,CP,1.0,Samsung Pay,3843,60229551,Swiped,59,,
127816,2024-03-09 17:42:48,1791.66,Varejo,CP,,,3621,30163043,PayPass,51,,
127817,2024-10-01 22:30:42,1056.92,Varejo,CP,,,2479,30881051,Chip,54,,
127818,2024-03-01 14:49:14,1920.22,Varejo,CP,,,4983,71722486,Swiped,59,,
127819,2024-12-04 16:56:07,279.9,Saúde,CP,,,1334,69980844,Chip,54,,
127820,2024-11-17 03:24:57,1160.91,Varejo,CNP,,,3279,68476952,Recurring,36,,
127821,2024-07-20 03:14:19,481.76,Tecnologia,CP,4.0,Apple Pay,7706,62268916,Swiped,59,,
127822,2024-07-16 14:53:18,521.39,Varejo,CNP,,,4523,38564360,Recurring,36,,
127823,2024-02-09 16:07:02,865.98,Tecnologia,CNP,,,6752,45318089,MasterPass,39,,
127824,2024-12-15 02:29:12,923.87,Varejo,CNP,,,2052,60580226,Phone Order,35,,
127825,2024-05-18 21:32:51,1370.57,Varejo,CP,,,4021,30717221,Swiped,59,,
127826,2024-09-11 02:34:16,2767.6,Alimentação,CNP,,,8602,18748403,Mail Order,32,,
127827,2024-11-16 17:49:47,382.46,Varejo,CP,,,1100,51210439,PayPass,51,,
127828,2024-11-14 18:30:09,1190.99,Varejo,CP,,Samsung Pay,1749,58083009,Swiped,59,,0.0
127829,2024-12-08 23:47:16,1717.82,Alimentação,CNP,,,5995,57273927,Mail Order,32,,
127830,2024-09-14 07:01:12,33.52,Entretenimento,CP,,,1993,94052333,Chip,54,,
127831,2024-11-27 12:57:45,1009.34,Varejo,CNP,,,5843,59389462,Recurring,36,,
127832,2024-10-15 19:36:44,196.2,Varejo,CP,,,4557,61980838,PayPass,51,,1.0
127833,2024-02-24 21:48:58,2489.5,Tecnologia,CP,,,9541,20679030,Swiped,59,,
127834,2024-08-29 15:05:07,458.25,Tecnologia,CP,,,1101,71238076,PayPass,51,,
127835,2024-06-27 03:53:40,871.32,Tecnologia,CP,,Samsung Pay,8631,48373207,Swiped,59,,1.0
127836,2024-06-20 18:31:18,1129.01,Varejo,CP,,,3366,10658783,Swiped,59,,
127837,2024-04-11 22:29:13,2834.46,Tecnologia,CP,,Samsung Pay,1385,56416404,PayPass,51,,
127838,2024-10-11 13:48:16,836.14,Varejo,CP,2.0,,9794,98139275,Swiped,59,,
127839,2024-12-06 14:03:14,1786.7,Entretenimento,CP,,,8333,30675206,Chip,54,,
127840,2024-04-28 06:27:27,1702.4,Alimentação,CP,,,6289,82118057,PayPass,51,,
127841,2024-03-15 04:31:28,1263.0,Alimentação,CP,,Google Pay,8691,38251164,PayPass,51,,
127842,2024-09-25 12:54:03,1402.51,Varejo,CP,,,4214,57946082,PayPass,51,,1.0
127843,2024-03-03 11:13:02,2336.76,Alimentação,CP,,,8680,74745882,Swiped,59,,1.0
127844,2024-03-14 12:19:04,1923.31,Educação,CP,,Google Pay,5766,13403801,Swiped,59,,
127845,2024-04-13 10:31:08,2830.81,Alimentação,CNP,,,1275,59371958,Recurring,36,,
127846,2024-10-24 05:31:06,2370.69,Saúde,CNP,,,8228,24138665,Phone Order,35,,
127847,2024-10-01 04:27:42,2684.5,Tecnologia,CP,4.0,,2043,36575420,Chip,54,,
127848,2024-10-23 12:09:50,309.25,Varejo,CP,,,1028,86108202,Chip,54,,
127849,2024-07-13 15:18:36,1896.6,Tecnologia,CP,12.0,,3019,43768258,Swiped,59,,
127850,2024-03-20 11:42:00,2174.95,Alimentação,CP,,,1211,42163389,Chip,54,,
127851,2024-06-17 05:04:25,592.22,Varejo,CNP,,,1664,65523313,Mail Order,32,,
127852,2024-08-16 10:59:37,853.64,Varejo,CP,,,8737,64963570,Swiped,59,,
127853,2024-04-19 14:08:58,3875.17,Varejo,CP,,,8807,80673046,PayPass,51,,1.0
127854,2024-07-26 22:10:12,2048.99,Tecnologia,CP,,,5687,45286222,Chip,54,,
127855,2024-08-03 19:04:50,63.47,Alimentação,CNP,,,3613,47236238,Mail Order,32,,
127856,2024-03-03 15:23:32,1167.61,Varejo,CNP,,,7131,94486126,MasterPass,39,,
127857,2024-08-29 13:32:02,1038.06,Alimentação,CP,,,9099,64532384,Chip,54,,0.0
127858,2024-09-16 01:23:02,71.79,Varejo,CNP,,,1792,57475788,MasterPass,39,,
127859,2024-08-26 14:42:36,2912.91,Tecnologia,CNP,,,1885,15801855,eCommerce,38,,
127860,2024-10-16 15:02:26,1108.47,Varejo,CP,11.0,,3321,96974017,Swiped,59,,
127861,2024-04-11 20:18:17,2745.22,Saúde,CNP,,,1519,70997982,MasterPass,39,,
127862,2024-04-18 00:24:20,3183.99,Tecnologia,CP,5.0,,4479,68444759,Swiped,59,,
127863,2024-04-05 20:21:38,1390.57,Varejo,CP,,,2830,44822581,Swiped,59,,
127864,2024-07-21 05:40:06,30.9,Alimentação,CNP,,,9904,29824290,eCommerce,38,,
127865,2024-02-08 11:09:43,2235.36,Varejo,CP,,,2672,71447431,Chip,54,,
127866,2024-09-16 07:52:15,280.38,Alimentação,CP,,,7662,26707786,Swiped,59,,
127867,2024-02-05 19:04:10,1395.56,Varejo,CP,2.0,,6337,63771767,Swiped,59,,
127868,2024-06-16 08:31:53,2295.59,Tecnologia,CP,,,7339,91999311,Swiped,59,,
127869,2024-05-02 13:46:06,125.35,Varejo,CP,,,6362,91927309,Swiped,59,,
127870,2024-03-25 02:03:52,152.18,Tecnologia,CP,10.0,,9541,99233094,Swiped,59,,
127871,2024-12-16 13:16:45,2684.74,Tecnologia,CNP,,,2680,73177291,Recurring,36,,
127872,2024-04-15 14:14:09,176.86,Varejo,CP,,,8500,77256067,PayPass,51,,
127873,2024-10-24 05:58:23,3034.72,Entretenimento,CP,,,8522,67735522,PayPass,51,,1.0
127874,2024-10-28 10:53:48,2959.17,Varejo,CP,,,6618,35496550,PayPass,51,,
127875,2024-01-22 17:25:55,653.19,Alimentação,CNP,,,3422,91842807,eCommerce,38,1.0,
127876,2024-07-03 05:43:55,2308.34,Alimentação,CNP,,,4409,43574226,eCommerce,38,1.0,
127877,2024-10-26 17:02:12,1635.13,Entretenimento,CP,,,9696,60563393,Chip,54,,
127878,2024-09-15 05:19:45,1620.41,Varejo,CP,,,4201,26027949,Swiped,59,,
127879,2024-10-30 01:45:52,907.36,Educação,CP,8.0,,4248,49829413,Chip,54,,
127880,2024-12-07 23:49:31,318.31,Varejo,CP,7.0,,8521,41641107,Chip,54,,
127881,2024-06-22 01:57:13,1418.13,Tecnologia,CNP,,,4523,38564360,MasterPass,39,,
127882,2024-09-26 14:20:01,1795.39,Tecnologia,CP,,,8333,14387255,Chip,54,,0.0
127883,2024-01-06 11:44:05,766.21,Alimentação,CP,5.0,,1416,56706353,Chip,54,,
127884,2024-12-05 03:20:03,3907.52,Tecnologia,CP,5.0,Samsung Pay,7763,38634107,Swiped,59,,
127885,2024-04-07 00:08:47,1111.57,Varejo,CP,,,3458,88247196,PayPass,51,,1.0
127886,2024-07-22 13:40:42,1085.84,Alimentação,CP,,,3614,96126060,PayPass,51,,
127887,2024-12-03 23:19:33,1016.27,Saúde,CP,,,9725,50300048,Chip,54,,
127888,2024-05-03 11:20:08,3773.48,Alimentação,CNP,,,6943,66082573,Mail Order,32,,
127889,2024-07-23 20:47:18,2562.73,Entretenimento,CP,,,5426,51686638,Swiped,59,,
127890,2024-10-27 20:51:16,324.88,Entretenimento,CP,,,8340,34647807,Swiped,59,,
127891,2024-11-12 20:47:13,3604.78,Entretenimento,CP,8.0,,7131,94486126,Swiped,59,,
127892,2024-11-09 12:36:42,1125.1,Alimentação,CP,,,2471,94467455,Swiped,59,,
127893,2024-03-02 15:00:39,621.08,Varejo,CNP,,,4413,25908468,Mail Order,32,,
127894,2024-07-02 00:15:19,1941.79,Varejo,CNP,,,1697,58147052,eCommerce,38,,
127895,2024-06-20 01:49:08,235.87,Varejo,CP,12.0,,3384,73608334,Swiped,59,,
127896,2024-10-03 19:58:44,1066.9,Tecnologia,CP,,,2837,39822102,Chip,54,,
127897,2024-09-13 22:31:42,2543.43,Varejo,CP,1.0,,6040,83035093,Swiped,59,,
127898,2024-05-28 08:31:58,1925.02,Varejo,CNP,,,7518,58669973,eCommerce,38,,
127899,2024-05-28 13:00:22,569.38,Tecnologia,CP,6.0,Google Pay,7221,85746025,Swiped,59,,
127900,2024-05-04 21:24:58,1331.11,Varejo,CP,,Samsung Pay,7382,39555842,Chip,54,,
127901,2024-10-20 13:00:59,1092.9,Saúde,CNP,,,2722,74654376,Phone Order,35,1.0,
127902,2024-03-29 20:40:47,692.52,Tecnologia,CP,,,1822,19819777,PayPass,51,,
127903,2024-09-02 07:12:10,1486.12,Varejo,CNP,,,9499,30175001,Recurring,36,,
127904,2024-10-28 07:50:55,539.82,Saúde,CNP,,,8297,29037245,eCommerce,38,0.0,
127905,2024-01-30 14:49:02,1176.26,Varejo,CP,12.0,,3443,35485633,Chip,54,,
