ID_Cartao,Produto_Mastercard,Tipo_Cartao,Data_Emissao,Data_Ativacao,Data_Validade,Limite_Cartao
37528779,Platinum,Crédito,2023-05-07 07:10:52,2023-05-08 07:10:52,2028-01-16,28000.0
44241105,Platinum,Crédito,2023-01-26 00:00:20,2024-12-22 11:06:52,2027-11-17,23000.0
93719232,Gold,Crédito,2023-01-03 00:00:20,2023-03-16 19:39:29,2025-07-01,16000.0
78723777,Black,Crédito,2023-02-21 00:00:20,2025-08-04 23:14:26,2026-10-18,40000.0
95194230,Gold,Crédito,2023-01-01 00:00:20,2023-01-21 06:42:06,2026-12-04,14000.0
88055649,Gold,Crédito,2023-01-04 00:00:20,2023-01-30 05:55:54,2026-05-21,10000.0
18316218,Platinum,Crédito,2023-02-05 00:00:00,2023-06-01 02:42:36,2028-01-16,23000.0
73230781,Platinum,Crédito,2023-01-11 00:00:20,2023-01-29 18:51:51,2027-08-30,25000.0
61407329,Platinum,Crédito,2023-01-19 00:00:20,2023-02-16 18:22:28,2027-12-29,27000.0
70352545,Standard,Crédito,2024-09-06 00:00:20,2024-09-06 18:29:17,2028-01-16,17000.0
20687633,Platinum,Crédito,2023-12-26 00:00:20,2024-12-17 11:27:01,2027-06-25,9000.0
64557850,Platinum,Crédito,2023-01-08 00:00:20,2023-10-22 20:52:17,2026-10-26,23000.0
84238232,Gold,Crédito,2023-01-12 00:00:20,2023-01-16 19:40:00,2028-01-16,11000.0
32407487,Maestro/Debit,Débito,2023-01-11 00:00:20,2023-04-21 04:41:41,2026-08-08,0.0
90888369,Platinum,Crédito,2023-04-01 00:00:20,2024-06-27 20:37:09,2026-04-30,11000.0
68342100,Maestro/Debit,Débito,2023-01-27 00:00:20,2023-01-27 00:02:13,2028-01-16,0.0
36035942,Platinum,Crédito,2023-02-11 12:29:20,2023-02-12 12:29:20,2028-01-17,14000.0
16588125,Black,Crédito,2023-08-28 00:00:20,2024-07-19 16:09:54,2026-05-16,26000.0
82830861,Black,Crédito,2023-01-15 00:00:00,2023-05-13 13:18:16,2028-01-17,44000.0
44572489,Platinum,Crédito,2023-04-21 00:00:20,2025-02-02 14:54:19,2028-01-17,12000.0
36539321,Platinum,Crédito,2023-01-01 00:00:20,2023-03-03 21:04:30,2027-05-01,32000.0
93462293,Black,Crédito,2023-06-11 00:00:20,2024-04-05 19:07:05,2028-01-17,25000.0
48552753,Maestro/Debit,Débito,2024-12-27 00:00:20,2025-02-04 16:28:45,2028-01-17,0.0
12260527,Gold,Crédito,2023-01-05 00:00:00,2023-08-10 11:11:55,2028-01-17,8000.0
25874054,Standard,Crédito,2023-01-05 00:00:00,2023-07-18 03:40:33,2028-01-17,17000.0
93947161,Black,Crédito,2023-12-04 00:00:20,2024-12-28 10:33:01,2027-06-12,37000.0
14510109,Black,Crédito,2023-01-02 00:00:20,2023-05-02 13:25:53,2025-04-26,35000.0
57177612,Black,Crédito,2023-01-09 00:00:20,2023-02-16 17:29:50,2027-02-02,47000.0
14759829,Standard,Crédito,2023-02-12 00:00:20,2024-09-08 12:23:20,2026-08-21,14000.0
57964176,Maestro/Debit,Débito,2023-02-15 00:00:00,2023-03-01 06:19:23,2028-01-17,0.0
32519961,Platinum,Crédito,2023-05-25 00:00:20,2024-03-24 14:27:01,2028-01-17,17000.0
61222145,Black,Crédito,2023-01-12 00:00:20,2023-05-12 21:02:31,2026-12-15,15000.0
45359486,Platinum,Crédito,2023-05-07 10:36:35,2023-05-08 10:36:35,2028-01-17,23000.0
38147357,Platinum,Crédito,2023-01-27 00:00:20,2023-02-15 21:26:33,2025-09-01,13000.0
22087869,Platinum,Crédito,2023-01-01 00:00:20,2023-04-19 05:43:13,2027-10-18,15000.0
27495558,Platinum,Crédito,2024-11-22 00:00:20,2024-12-10 01:50:53,2028-01-18,16000.0
89688385,Standard,Crédito,2024-05-08 00:00:20,2024-10-02 09:42:16,2025-08-12,12000.0
45807287,Black,Crédito,2023-06-13 00:00:20,2025-03-08 14:32:00,2028-01-18,39000.0
32198152,Black,Crédito,2024-05-25 00:00:20,2025-06-03 17:37:42,2027-12-07,43000.0
82868703,Maestro/Debit,Débito,2023-01-03 00:00:20,2023-01-23 17:26:11,2025-08-23,0.0
67838555,Black,Crédito,2023-06-04 00:00:20,2024-12-24 17:33:00,2026-02-10,26000.0
69603939,Black,Crédito,2023-01-08 00:00:00,2023-04-02 03:33:13,2028-01-18,16000.0
24404483,Black,Crédito,2023-01-08 00:00:00,2023-10-03 10:35:42,2028-01-18,46000.0
64516007,Black,Crédito,2023-12-18 00:00:20,2025-10-11 20:09:41,2028-01-18,35000.0
19656955,Platinum,Crédito,2023-01-10 00:00:20,2023-03-01 19:35:11,2026-12-03,18000.0
80335315,Gold,Crédito,2023-01-08 00:00:20,2023-02-13 03:11:18,2027-11-19,12000.0
81379275,Platinum,Crédito,2023-01-04 00:00:20,2023-07-24 04:28:23,2025-03-30,19000.0
85983198,Platinum,Crédito,2023-01-03 00:00:20,2023-03-16 08:44:36,2027-03-14,12000.0
40364326,Platinum,Crédito,2023-07-22 00:00:20,2025-05-29 19:56:39,2025-08-19,12000.0
28148056,Platinum,Crédito,2023-01-02 00:00:20,2023-02-10 21:40:56,2027-04-11,18000.0
40125045,Maestro/Debit,Débito,2023-02-05 00:00:00,2023-12-10 04:43:05,2028-01-18,0.0
70668018,Standard,Crédito,2023-01-07 00:00:00,2023-09-08 16:30:47,2028-01-18,9000.0
97492251,Black,Crédito,2023-01-23 00:00:00,2023-10-20 20:58:17,2028-01-18,25000.0
43383867,Gold,Crédito,2024-04-26 00:00:20,2024-04-26 18:58:13,2026-10-21,11000.0
64308236,Platinum,Crédito,2023-01-04 00:00:20,2023-04-18 00:41:04,2025-07-21,10000.0
14134566,Maestro/Debit,Débito,2023-04-11 00:00:20,2024-01-16 13:04:06,2026-08-11,0.0
89264468,Platinum,Crédito,2023-02-05 00:00:00,2023-10-31 09:08:58,2028-01-18,9000.0
19047611,Maestro/Debit,Débito,2023-08-19 00:00:20,2024-04-04 10:18:39,2028-01-18,0.0
79416861,Gold,Crédito,2023-01-05 00:00:20,2023-06-29 10:35:53,2026-06-07,17000.0
47111466,Platinum,Crédito,2023-07-20 00:00:20,2024-10-02 11:32:12,2025-12-19,25000.0
76926462,Gold,Crédito,2023-01-06 00:00:00,2023-07-11 10:09:11,2028-01-18,16000.0
21129682,Maestro/Debit,Débito,2023-11-13 00:00:20,2024-08-04 17:40:59,2027-12-13,0.0
34195114,Standard,Crédito,2023-01-28 00:00:00,2023-09-24 23:43:50,2028-01-18,16000.0
91046139,Black,Crédito,2023-01-01 00:00:20,2023-04-04 05:27:08,2027-06-25,29000.0
56743979,Standard,Crédito,2023-01-05 00:00:00,2023-06-19 14:51:43,2028-01-19,7000.0
66937433,Platinum,Crédito,2023-06-05 00:00:20,2024-05-27 11:12:36,2025-06-01,22000.0
64016440,Black,Crédito,2023-08-03 00:00:20,2024-11-20 14:40:47,2028-01-19,31000.0
50749843,Platinum,Crédito,2023-01-07 00:00:20,2023-05-08 15:50:46,2026-05-19,21000.0
26818938,Platinum,Crédito,2023-01-02 00:00:20,2023-01-03 22:24:50,2026-07-27,19000.0
78325102,Maestro/Debit,Débito,2023-01-15 00:00:20,2023-01-28 07:45:31,2027-12-07,0.0
78840328,Platinum,Crédito,2023-07-30 00:00:20,2024-12-18 05:49:41,2026-12-27,18000.0
86968086,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-01-13 17:10:57,2027-06-01,0.0
61375279,Black,Crédito,2023-11-03 00:00:20,2025-04-01 18:34:52,2027-10-21,42000.0
66333237,Platinum,Crédito,2024-05-10 00:00:20,2024-08-17 04:44:12,2026-08-06,32000.0
44016881,Platinum,Crédito,2023-01-07 00:00:20,2023-04-10 09:54:51,2026-09-02,22000.0
37945338,Platinum,Crédito,2023-08-15 00:00:20,2024-12-11 05:19:36,2027-02-07,15000.0
84136118,Black,Crédito,2023-06-20 00:00:20,2024-07-17 01:49:46,2027-01-25,25000.0
54042747,Black,Crédito,2023-01-03 00:00:00,2023-04-17 17:16:30,2028-01-19,31000.0
40608357,Gold,Crédito,2023-01-03 00:00:20,2025-04-09 19:49:24,2027-11-17,21000.0
40146978,Platinum,Crédito,2023-01-19 00:00:00,2023-08-17 16:39:05,2028-01-19,29000.0
45381509,Platinum,Crédito,2023-01-08 00:00:20,2023-01-14 04:00:13,2027-05-11,15000.0
57447660,Platinum,Crédito,2023-11-22 00:00:20,2025-03-07 14:31:47,2028-01-20,13000.0
32759974,Standard,Crédito,2024-02-09 00:00:20,2024-03-27 18:06:19,2025-11-09,13000.0
22383081,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-03-24 09:23:33,2026-10-03,0.0
84426091,Platinum,Crédito,2023-03-20 00:00:20,2025-07-12 14:11:34,2025-12-20,15000.0
86706108,Platinum,Crédito,2023-02-18 00:00:00,2023-03-23 22:00:26,2028-01-20,12000.0
21014713,Black,Crédito,2023-01-03 00:00:20,2023-03-24 20:35:45,2026-10-11,32000.0
96604906,Maestro/Debit,Débito,2023-09-24 04:18:13,2023-09-25 04:18:13,2028-01-20,0.0
98473935,Black,Crédito,2023-11-27 00:00:20,2024-08-27 02:52:56,2025-09-02,19000.0
41412435,Black,Crédito,2023-01-14 00:00:00,2023-02-07 15:05:38,2028-01-20,22000.0
15576329,Platinum,Crédito,2023-10-20 00:00:20,2025-10-22 03:14:20,2027-12-22,16000.0
37523702,Platinum,Crédito,2023-01-02 00:00:20,2023-06-22 18:43:19,2027-09-18,18000.0
64574655,Black,Crédito,2023-12-02 00:00:20,2024-10-14 09:34:41,2027-05-21,42000.0
81554412,Gold,Crédito,2023-01-11 00:00:20,2023-06-17 22:56:59,2026-02-09,11000.0
73417901,Black,Crédito,2023-01-18 00:00:00,2023-01-26 14:26:28,2028-01-20,30000.0
72296358,Gold,Crédito,2023-09-09 00:00:20,2025-01-08 18:01:35,2027-04-04,20000.0
28108479,Black,Crédito,2023-01-01 00:00:20,2023-01-04 10:39:02,2027-09-02,23000.0
20843343,Black,Crédito,2023-01-04 00:00:00,2023-02-14 10:13:09,2028-01-20,17000.0
17146280,Maestro/Debit,Débito,2023-01-09 00:00:20,2023-01-18 20:57:27,2025-12-22,0.0
97188096,Black,Crédito,2023-02-05 00:00:00,2023-06-25 04:43:05,2028-01-20,21000.0
26394834,Gold,Crédito,2023-08-08 00:00:20,2025-05-02 04:53:20,2026-06-02,23000.0
67582844,Gold,Crédito,2023-06-01 00:00:20,2024-08-11 18:09:12,2026-10-16,17000.0
61778177,Black,Crédito,2023-07-19 00:00:20,2025-04-28 08:48:06,2028-01-21,40000.0
61402440,Maestro/Debit,Débito,2023-01-07 00:00:20,2023-01-11 18:45:15,2026-11-13,0.0
93185837,Platinum,Crédito,2023-01-03 00:00:20,2023-02-05 19:31:14,2026-12-07,11000.0
38817651,Standard,Crédito,2023-03-05 00:00:20,2025-03-09 14:35:49,2027-06-29,12000.0
43169235,Black,Crédito,2023-01-03 00:00:20,2023-05-22 12:07:40,2026-02-10,19000.0
56419716,Maestro/Debit,Débito,2023-02-18 00:00:00,2023-05-20 22:00:26,2028-01-21,0.0
46550938,Black,Crédito,2023-01-22 00:00:20,2023-04-20 06:44:43,2026-08-10,30000.0
66745193,Platinum,Crédito,2023-01-27 00:00:20,2023-04-28 18:16:29,2026-10-11,12000.0
61329388,Gold,Crédito,2023-01-13 00:00:00,2023-10-04 10:03:14,2028-01-21,15000.0
23001562,Maestro/Debit,Débito,2023-01-27 00:00:00,2023-06-10 01:43:51,2028-01-21,0.0
55416861,Maestro/Debit,Débito,2023-01-04 00:00:20,2023-06-08 04:31:11,2026-12-28,0.0
33923108,Maestro/Debit,Débito,2023-02-02 00:00:00,2023-05-01 09:29:56,2028-01-21,0.0
52319673,Maestro/Debit,Débito,2023-01-04 00:00:20,2025-01-12 18:11:52,2026-08-25,0.0
11386313,Black,Crédito,2023-01-05 00:00:20,2023-08-26 02:06:31,2025-08-26,27000.0
30694267,Platinum,Crédito,2023-09-25 00:00:20,2025-01-03 11:32:14,2026-11-27,27000.0
69764183,Platinum,Crédito,2023-01-01 00:00:20,2023-04-27 18:56:10,2026-11-21,32000.0
98034547,Platinum,Crédito,2023-01-06 00:00:20,2023-03-10 02:09:27,2027-09-29,29000.0
74986162,Platinum,Crédito,2023-01-01 00:00:20,2023-02-06 03:43:25,2027-12-27,18000.0
56987566,Platinum,Crédito,2023-01-26 00:00:00,2023-05-03 11:57:29,2028-01-22,31000.0
28441495,Black,Crédito,2023-11-17 00:00:20,2024-12-04 02:09:46,2028-01-22,27000.0
71871700,Gold,Crédito,2023-01-07 00:00:20,2023-01-12 18:37:13,2027-04-29,10000.0
75911310,Black,Crédito,2024-06-27 00:00:20,2024-12-04 23:58:47,2026-04-27,45000.0
18572149,Black,Crédito,2023-01-06 00:00:20,2023-01-06 14:31:13,2026-09-23,18000.0
69511297,Platinum,Crédito,2023-12-15 00:00:20,2025-01-29 05:40:21,2028-01-22,29000.0
43223461,Gold,Crédito,2023-01-28 00:00:00,2023-07-22 23:43:50,2028-01-22,18000.0
60770749,Standard,Crédito,2024-10-03 00:00:20,2025-04-15 11:06:02,2026-09-20,13000.0
54752423,Gold,Crédito,2023-01-02 00:00:20,2023-01-03 21:52:17,2027-08-04,24000.0
46023188,Black,Crédito,2024-12-06 00:00:20,2025-03-21 09:16:00,2028-01-06,22000.0
45470268,Gold,Crédito,2023-01-12 00:00:00,2023-01-24 00:32:56,2028-01-22,8000.0
13473432,Black,Crédito,2023-12-01 23:13:07,2023-12-02 23:13:07,2028-01-22,36000.0
53596874,Platinum,Crédito,2023-10-13 00:00:20,2025-09-17 10:40:25,2026-04-12,27000.0
79878343,Platinum,Crédito,2024-04-26 00:00:20,2024-09-10 10:53:28,2025-06-12,27000.0
69362508,Black,Crédito,2023-01-10 00:00:20,2023-02-18 02:40:41,2025-12-05,37000.0
58417158,Platinum,Crédito,2023-01-17 00:00:20,2023-02-15 23:11:13,2027-07-08,17000.0
57441801,Maestro/Debit,Débito,2024-11-16 00:00:20,2025-02-21 18:13:36,2027-05-18,0.0
68336842,Maestro/Debit,Débito,2023-01-05 00:00:20,2023-11-07 05:44:04,2025-09-07,0.0
48688039,Platinum,Crédito,2023-01-02 00:00:20,2023-01-26 23:12:21,2027-01-28,10000.0
10658783,Black,Crédito,2023-01-10 00:00:20,2023-01-10 21:03:12,2025-07-08,37000.0
34819303,Black,Crédito,2023-01-01 00:00:20,2023-01-13 14:36:25,2027-02-03,30000.0
11377154,Platinum,Crédito,2024-10-09 00:00:20,2025-02-18 03:08:04,2028-01-23,25000.0
62557315,Maestro/Debit,Débito,2023-01-08 00:00:20,2023-04-13 12:22:56,2025-05-21,0.0
26912738,Black,Crédito,2023-01-03 00:00:20,2023-02-17 03:02:32,2027-05-01,18000.0
21189154,Standard,Crédito,2023-01-02 00:00:20,2023-01-04 05:21:35,2026-05-22,8000.0
62680172,Black,Crédito,2023-01-08 00:00:20,2023-02-11 10:24:55,2026-08-18,27000.0
95211598,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-05-05 21:25:28,2027-04-27,0.0
67924695,Platinum,Crédito,2023-02-01 00:00:20,2023-05-17 18:36:29,2025-12-23,26000.0
29071431,Gold,Crédito,2023-01-14 00:00:00,2023-01-23 22:59:00,2028-01-23,22000.0
85666057,Platinum,Crédito,2023-01-04 00:00:20,2023-01-04 16:17:55,2027-03-24,12000.0
17099268,Gold,Crédito,2024-06-22 00:00:20,2024-06-22 08:37:11,2025-09-26,21000.0
56663478,Black,Crédito,2023-02-12 00:00:20,2025-06-13 06:26:40,2026-07-11,33000.0
56234387,Black,Crédito,2023-01-11 00:00:20,2023-02-04 13:44:57,2026-02-23,41000.0
83771313,Maestro/Debit,Débito,2023-02-03 00:00:20,2023-03-27 05:21:27,2027-12-24,0.0
86407914,Maestro/Debit,Débito,2023-03-28 00:00:20,2024-09-29 23:14:16,2028-01-24,0.0
79464165,Standard,Crédito,2023-03-15 00:00:00,2023-08-23 03:40:06,2028-01-24,18000.0
14251758,Gold,Crédito,2023-01-07 00:00:20,2023-02-12 05:00:10,2026-05-12,19000.0
98769966,Maestro/Debit,Débito,2024-06-21 00:00:20,2024-06-21 16:41:16,2028-01-24,0.0
50427470,Black,Crédito,2023-01-04 00:00:20,2023-03-07 09:57:16,2026-07-13,27000.0
95028040,Platinum,Crédito,2023-01-10 00:00:20,2023-06-15 14:32:32,2025-10-31,33000.0
93096234,Platinum,Crédito,2023-01-06 00:00:20,2023-04-09 13:33:19,2027-08-14,31000.0
79557780,Gold,Crédito,2023-01-02 00:00:20,2023-06-27 09:46:41,2027-10-19,16000.0
94907933,Platinum,Crédito,2023-01-06 00:00:20,2023-02-22 01:50:42,2027-11-10,29000.0
52115370,Black,Crédito,2023-01-08 00:00:00,2023-04-18 11:51:51,2028-01-24,38000.0
15695529,Gold,Crédito,2023-01-12 00:00:00,2023-10-08 00:32:56,2028-01-25,21000.0
31840856,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-07-27 16:04:09,2027-02-26,0.0
78211467,Platinum,Crédito,2023-01-06 00:00:00,2023-09-15 16:22:58,2028-01-25,11000.0
51644064,Black,Crédito,2023-01-03 00:00:20,2023-01-03 09:56:46,2025-08-14,15000.0
96837636,Black,Crédito,2023-01-06 00:00:20,2023-01-07 19:22:38,2026-02-06,36000.0
42500389,Black,Crédito,2023-01-02 00:00:00,2023-03-27 14:20:27,2028-01-25,28000.0
83627706,Platinum,Crédito,2023-01-03 00:00:20,2023-02-19 11:05:23,2027-11-25,32000.0
83103676,Gold,Crédito,2023-01-04 00:00:20,2023-02-09 07:35:25,2026-05-09,23000.0
47689237,Gold,Crédito,2023-01-03 00:00:20,2023-08-29 21:40:18,2026-09-23,19000.0
11640477,Gold,Crédito,2023-06-14 00:00:20,2024-09-24 03:45:06,2026-11-12,13000.0
57594641,Platinum,Crédito,2023-02-21 00:00:20,2024-10-21 21:50:05,2027-08-22,28000.0
26547193,Maestro/Debit,Débito,2023-11-22 00:00:20,2024-10-05 15:54:19,2027-04-26,0.0
74992506,Platinum,Crédito,2023-01-02 00:00:00,2023-04-19 16:28:57,2028-01-25,12000.0
77113999,Platinum,Crédito,2023-02-02 00:00:00,2023-02-24 09:29:56,2028-01-25,20000.0
92661557,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-11-13 06:58:40,2027-04-13,0.0
11379375,Black,Crédito,2023-01-03 00:00:20,2023-01-03 14:30:49,2026-03-20,19000.0
83418768,Black,Crédito,2023-01-02 00:00:00,2023-02-22 05:51:32,2028-01-25,30000.0
17969331,Maestro/Debit,Débito,2023-01-01 00:00:20,2023-02-04 04:15:48,2026-08-09,0.0
55763003,Platinum,Crédito,2023-01-04 00:00:00,2023-01-25 23:07:00,2028-01-25,26000.0
32867664,Gold,Crédito,2023-01-01 00:00:20,2023-02-06 22:41:12,2026-02-28,9000.0
23411434,Black,Crédito,2023-04-28 00:00:20,2024-07-10 17:16:15,2027-08-24,25000.0
39974559,Gold,Crédito,2023-11-18 00:00:20,2025-02-23 23:18:05,2027-12-25,20000.0
82435994,Platinum,Crédito,2023-01-16 00:00:20,2025-06-28 22:05:49,2026-08-09,34000.0
52331811,Black,Crédito,2023-11-14 00:00:20,2025-02-01 04:37:12,2026-05-08,37000.0
94459523,Gold,Crédito,2023-05-02 00:00:20,2024-05-15 00:57:43,2026-09-06,18000.0
47671149,Platinum,Crédito,2023-05-07 00:00:20,2024-04-04 04:08:34,2025-10-31,17000.0
84852797,Platinum,Crédito,2023-08-03 00:00:20,2025-09-26 08:56:02,2028-01-26,29000.0
17492175,Black,Crédito,2023-01-02 00:00:00,2023-03-07 04:13:15,2028-01-26,41000.0
17188831,Black,Crédito,2023-08-03 00:00:20,2025-02-03 16:15:37,2028-01-26,17000.0
41183496,Platinum,Crédito,2023-01-01 00:00:20,2023-01-30 02:11:58,2026-11-10,21000.0
45106227,Black,Crédito,2023-02-05 00:00:20,2023-08-08 02:46:07,2028-01-24,18000.0
34701880,Maestro/Debit,Débito,2024-10-18 00:00:20,2024-10-19 13:04:18,2027-06-17,0.0
22275577,Black,Crédito,2023-04-05 07:10:52,2023-04-06 07:10:52,2028-01-26,35000.0
99667669,Platinum,Crédito,2024-10-23 00:00:20,2024-10-23 07:18:25,2026-07-10,16000.0
11859355,Black,Crédito,2023-01-03 00:00:20,2023-01-03 11:27:00,2026-11-12,23000.0
50234537,Platinum,Crédito,2023-01-07 00:00:20,2023-08-14 15:27:47,2027-12-24,31000.0
98282745,Maestro/Debit,Débito,2023-08-28 00:00:20,2024-09-22 03:54:06,2027-08-03,0.0
63469537,Black,Crédito,2023-05-30 00:00:20,2024-09-13 19:05:54,2026-10-11,17000.0
23394585,Maestro/Debit,Débito,2023-01-03 00:00:00,2023-06-17 17:20:43,2028-01-27,0.0
99094165,Platinum,Crédito,2023-01-06 00:00:20,2023-02-17 16:25:25,2026-06-09,14000.0
64376298,Gold,Crédito,2023-01-09 00:00:20,2023-05-07 23:17:45,2026-11-23,17000.0
50161723,Gold,Crédito,2024-02-03 00:00:20,2024-02-16 03:59:08,2027-01-02,16000.0
79692484,Maestro/Debit,Débito,2024-08-10 00:00:20,2024-09-26 02:18:37,2026-01-05,0.0
78917029,Platinum,Crédito,2023-01-02 00:00:20,2023-02-18 00:46:42,2027-10-17,24000.0
47504399,Gold,Crédito,2023-01-01 00:00:20,2023-01-01 09:41:51,2025-06-30,21000.0
94629863,Black,Crédito,2023-01-01 00:00:20,2023-01-01 14:25:34,2025-06-27,20000.0
42905592,Black,Crédito,2023-01-03 00:00:20,2023-09-09 09:48:04,2027-05-23,39000.0
76719971,Maestro/Debit,Débito,2023-01-04 00:00:00,2023-05-05 16:14:23,2028-01-28,0.0
78774218,Platinum,Crédito,2023-06-17 00:00:20,2025-03-12 10:01:46,2027-10-03,18000.0
74568740,Platinum,Crédito,2023-01-08 00:00:20,2023-04-27 13:59:58,2027-10-20,14000.0
43471635,Standard,Crédito,2023-01-17 00:00:20,2023-04-02 15:24:29,2026-10-05,11000.0
50995966,Black,Crédito,2023-01-03 00:00:20,2023-05-10 11:43:37,2026-07-05,29000.0
77886090,Maestro/Debit,Débito,2023-02-18 00:00:00,2023-08-19 22:00:26,2028-01-28,0.0
90678152,Gold,Crédito,2023-01-22 00:00:20,2023-04-14 05:27:14,2026-01-22,22000.0
78066101,Gold,Crédito,2023-02-05 00:00:00,2023-09-01 13:13:03,2028-01-28,20000.0
55158539,Standard,Crédito,2023-02-01 00:00:00,2023-02-11 07:00:11,2028-01-28,13000.0
10233033,Black,Crédito,2023-01-01 00:00:20,2023-02-02 07:49:20,2026-11-18,36000.0
26408915,Platinum,Crédito,2024-08-07 00:00:20,2024-10-12 21:48:34,2027-05-15,13000.0
50425050,Platinum,Crédito,2023-01-07 00:00:20,2023-02-23 07:04:12,2026-01-20,28000.0
73087341,Platinum,Crédito,2023-01-08 00:00:20,2023-05-30 15:30:12,2027-08-26,15000.0
72654201,Standard,Crédito,2024-07-18 00:00:20,2024-07-18 12:32:10,2028-01-29,12000.0
95253447,Maestro/Debit,Débito,2024-08-21 00:00:20,2024-08-26 01:36:44,2027-01-26,0.0
74347262,Platinum,Crédito,2023-02-13 00:00:00,2023-08-16 05:15:42,2028-01-29,29000.0
70489115,Platinum,Crédito,2023-01-16 00:00:20,2023-06-06 03:25:45,2027-04-18,14000.0
75729051,Maestro/Debit,Débito,2023-01-09 00:00:20,2023-04-04 14:16:24,2026-07-05,0.0
13737381,Platinum,Crédito,2023-09-13 00:00:20,2025-08-23 11:38:03,2028-01-30,9000.0
67271799,Platinum,Crédito,2023-01-14 00:00:00,2023-07-27 15:12:52,2028-01-30,21000.0
31142869,Platinum,Crédito,2023-05-16 00:00:20,2025-09-09 14:01:41,2025-08-01,18000.0
63533887,Maestro/Debit,Débito,2023-02-03 00:00:00,2023-10-15 23:26:06,2028-01-30,0.0
66986054,Gold,Crédito,2023-01-06 00:00:20,2023-01-06 10:42:09,2027-11-25,11000.0
26582646,Standard,Crédito,2023-09-14 00:00:20,2023-09-14 00:00:20,2028-01-19,10000.0
88643716,Maestro/Debit,Débito,2023-01-09 00:00:20,2023-03-13 10:44:02,2026-06-06,0.0
89939258,Platinum,Crédito,2023-03-20 00:00:00,2023-09-28 04:08:27,2028-01-30,22000.0
44203925,Platinum,Crédito,2023-06-07 00:00:20,2024-08-23 06:04:21,2028-01-08,17000.0
93398869,Gold,Crédito,2023-01-06 00:00:20,2023-01-19 16:08:45,2025-08-27,8000.0
69401841,Platinum,Crédito,2023-01-21 00:00:00,2023-07-22 02:06:05,2028-01-31,31000.0
57949933,Standard,Crédito,2023-12-03 00:00:20,2024-03-03 10:33:09,2025-11-03,18000.0
76358196,Maestro/Debit,Débito,2023-02-16 00:00:00,2023-11-12 23:11:38,2028-01-31,0.0
89042975,Gold,Crédito,2024-03-21 00:00:20,2024-05-15 19:23:14,2028-01-31,19000.0
65080121,Gold,Crédito,2023-10-06 00:00:20,2024-03-13 09:18:07,2027-03-09,11000.0
83464997,Gold,Crédito,2023-01-13 00:00:00,2023-09-10 10:03:14,2028-01-31,14000.0
81777545,Gold,Crédito,2023-01-23 00:00:20,2024-10-12 09:51:11,2026-03-19,16000.0
90934274,Platinum,Crédito,2024-04-16 00:00:20,2024-04-16 05:05:32,2028-01-31,17000.0
88247196,Black,Crédito,2023-01-13 00:00:20,2023-01-25 15:29:42,2027-08-18,39000.0
88985513,Platinum,Crédito,2023-01-02 00:00:20,2023-04-07 22:17:53,2026-11-19,19000.0
53333648,Gold,Crédito,2023-01-01 00:00:00,2023-04-08 18:35:57,2028-01-31,14000.0
93645743,Platinum,Crédito,2023-01-13 00:00:00,2023-04-01 02:08:29,2028-01-31,24000.0
75889633,Gold,Crédito,2023-01-01 00:00:20,2023-02-13 17:43:40,2027-06-10,17000.0
34634044,Platinum,Crédito,2023-02-08 00:00:00,2023-07-30 02:17:21,2028-02-01,26000.0
71185372,Gold,Crédito,2023-01-04 00:00:20,2023-06-05 05:39:53,2026-01-19,11000.0
26028100,Black,Crédito,2023-04-21 00:00:20,2024-06-11 04:10:12,2025-09-04,24000.0
26319996,Standard,Crédito,2023-01-15 00:00:20,2023-01-22 01:23:20,2027-08-17,8000.0
53044068,Platinum,Crédito,2023-02-01 00:00:00,2023-02-27 07:00:11,2028-02-01,19000.0
10172672,Platinum,Crédito,2023-01-12 00:00:20,2023-01-12 22:31:59,2025-01-29,26000.0
65366599,Platinum,Crédito,2023-01-11 00:00:20,2023-02-27 15:36:51,2026-09-05,34000.0
36556696,Standard,Crédito,2024-05-28 00:00:20,2024-05-28 20:06:36,2027-08-12,21000.0
19291985,Platinum,Crédito,2024-11-04 00:00:20,2025-01-30 22:53:00,2026-07-09,17000.0
98534939,Platinum,Crédito,2023-01-05 00:00:20,2023-02-15 18:28:57,2026-09-19,22000.0
25728964,Maestro/Debit,Débito,2024-03-25 00:00:20,2025-01-29 13:31:51,2027-05-08,0.0
63055290,Standard,Crédito,2023-12-31 04:06:15,2024-01-01 04:06:15,2028-02-01,16000.0
54249688,Maestro/Debit,Débito,2023-02-07 00:00:00,2023-08-24 01:22:43,2028-02-01,0.0
67647398,Platinum,Crédito,2023-06-11 00:00:20,2024-05-11 05:30:59,2025-12-18,16000.0
99856649,Platinum,Crédito,2024-03-02 00:00:20,2024-10-20 15:55:48,2027-12-13,23000.0
67960090,Maestro/Debit,Débito,2023-01-02 00:00:20,2023-06-29 10:49:30,2026-07-25,0.0
85249339,Gold,Crédito,2023-11-18 00:00:20,2025-05-10 00:02:50,2028-02-01,20000.0
11993605,Gold,Crédito,2023-01-04 00:00:20,2023-01-20 19:27:26,2027-09-21,14000.0
