Cliente_ID,Valor,Data,Pix_para_si_mesmo,Tipo_transacao,Aprovado,PF_PJ,Agendado
8488,503.0,2024-01-14 02:21:58.645180928,0,Envio,1,PJ,Não
6632,223.0,2024-06-23 23:50:51.821146368,0,Envio,1,PJ,Não
5878,88.0,2024-11-17 15:53:38.539300352,0,Envio,1,PF,Não
6106,227.33,2024-01-09 01:53:45.060654848,0,Envio,1,PF,Não
1480,234.0,2024-08-17 19:51:29.171137280,0,Envio,1,PF,Não
1428,72.51,2023-05-15 10:57:21.508058624,0,Envio,1,PJ,Não
6310,514.0,2023-02-08 02:08:48.289297408,0,Envio,1,PF,Não
6749,82.0,2023-09-26 10:55:54.233832704,0,Envio,1,PJ,Não
2203,941.0,2024-08-22 20:08:39.998244608,0,Envio,0,PJ,Não
4466,26.95,2023-10-24 06:13:36.238045952,0,Envio,1,PJ,Não
8741,358.61,2024-11-25 19:13:24.683473920,0,Envio,1,PJ,Não
2003,439.0,2024-11-18 15:30:16.260605952,0,Envio,1,PF,Não
1785,789.15,2025-11-13 04:53:04.186917888,0,Envio,1,PJ,Não
3604,1.0,2024-09-21 03:31:58.118610944,0,Envio,1,PJ,Não
7391,1631.0,2025-12-19 07:55:11.142603264,1,Recebimento,1,PF,Não
4991,1153.0,2023-08-09 20:08:11.864614656,0,Envio,1,PJ,Não
7264,1086.0,2024-10-01 01:48:55.316452608,0,Recebimento,1,PJ,Não
5294,256.0,2023-03-27 02:26:56.482492416,0,Envio,1,PJ,Sim
2382,194.8,2023-12-17 17:53:26.239243008,0,Envio,1,PJ,Não
9600,368.0,2025-10-20 06:49:24.991137280,0,Envio,1,PF,Não
8056,912.35,2024-07-05 07:55:31.699047424,0,Envio,0,PJ,Não
8513,572.0,2025-10-24 02:24:21.388540416,0,Envio,1,PJ,Não
9308,1238.0,2023-12-11 22:46:51.721183744,0,Envio,1,PJ,Não
5852,564.0,2025-10-26 03:43:46.837980672,0,Envio,1,PF,Não
6384,259.0,2024-09-21 07:29:12.434431488,0,Envio,1,PF,Não
2316,33.0,2024-10-22 17:57:45.470503680,0,Envio,1,PJ,Não
7746,571.0,2025-09-18 10:51:05.755140096,0,Envio,1,PJ,Não
2504,3165.0,2025-08-27 14:39:03.198199552,0,Envio,1,PJ,Não
9824,40.0,2025-11-02 03:06:51.795514880,0,Envio,1,PJ,Não
9044,229.0,2023-09-20 11:43:51.263851776,0,Recebimento,1,PF,Não
1376,11.44,2024-05-26 11:22:58.692459520,0,Envio,0,PJ,Não
9619,155.0,2025-11-05 09:08:39.441053440,0,Envio,1,PJ,Não
1137,88.0,2024-09-23 04:56:53.692643072,0,Envio,1,PJ,Não
6361,3488.0,2025-12-14 07:07:01.705198336,0,Envio,1,PF,Não
6718,409.47,2023-11-30 12:37:30.304770816,0,Recebimento,1,PJ,Não
3597,2.0,2023-05-29 19:43:02.956966912,0,Envio,1,PJ,Não
6892,437.0,2023-11-12 09:45:15.369941760,0,Envio,0,PJ,Não
4432,88.31,2025-10-29 23:00:01.124267520,0,Envio,0,PF,Não
6271,31.0,2025-08-26 21:54:31.082972416,0,Recebimento,1,PJ,Não
6440,185.61,2024-11-25 07:51:59.554938624,0,Envio,1,PJ,Não
5139,1632.22,2025-12-02 10:09:28.696196352,0,Envio,1,PF,Não
2353,12.0,2023-03-22 04:56:20.117969920,0,Envio,1,PF,Não
6211,1094.0,2025-08-28 00:58:25.724882432,0,Envio,1,PJ,Não
9151,97.0,2023-12-23 21:08:12.129111552,0,Recebimento,1,PJ,Não
8341,742.0,2023-12-14 04:39:49.001178880,0,Envio,1,PF,Não
2756,47.01,2023-01-25 11:59:16.588075008,1,Envio,0,PF,Não
7315,352.0,2023-01-23 01:11:54.543290112,0,Envio,1,PJ,Não
5304,67.45,2024-12-05 20:39:01.048085760,0,Envio,1,PJ,Não
2989,419.0,2024-02-21 03:52:54.814266368,0,Envio,1,PJ,Não
9461,1680.0,2025-12-16 17:14:42.503865344,0,Envio,1,PJ,Não
2110,201.9,2023-05-11 03:12:54.351544064,0,Envio,1,PJ,Não
8522,111.0,2024-12-14 11:37:14.458241280,0,Recebimento,1,PF,Não
8921,1114.0,2024-01-07 10:19:49.882244608,0,Envio,1,PJ,Não
6967,262.7,2025-09-11 14:25:33.122035456,0,Envio,1,PJ,Não
7674,3281.68,2025-09-06 10:04:21.667272704,0,Envio,1,PJ,Não
4182,215.0,2024-04-22 15:33:10.849857280,0,Envio,1,PF,Não
6506,655.0,2025-10-19 23:55:14.536916736,0,Recebimento,1,PJ,Não
1698,2279.63,2025-09-12 10:12:47.162806784,0,Envio,1,PJ,Não
9573,55.0,2023-12-26 08:51:26.354122240,0,Envio,1,PJ,Não
5380,32.0,2024-11-26 08:51:54.573918464,0,Envio,1,PJ,Não
9866,-44029.0,2025-12-03 07:40:34.924494080,0,Envio,1,PJ,Não
5020,13.0,2024-11-07 00:07:11.364419840,0,Envio,1,PF,Não
1191,391.0,2024-04-30 21:05:58.129330432,0,Envio,1,PJ,Não
7380,188.0,2023-10-09 09:01:51.363710976,0,Envio,1,PF,Não
6522,148.24,2025-10-20 21:54:21.044087808,0,Envio,1,PJ,Não
5181,84.12,2023-07-30 22:06:15.319366400,0,Envio,1,PJ,Não
5755,97.0,2024-05-27 11:24:55.614604032,0,Envio,1,PJ,Não
5078,87.51,2024-10-01 22:11:23.128192512,0,Envio,1,PF,Não
1883,1039.0,2023-05-20 16:10:49.194028032,0,Envio,1,PJ,Não
6799,173.34,2023-08-09 21:23:51.386545920,0,Recebimento,1,PJ,Não
5416,442.0,2023-03-14 17:18:13.420801536,0,Recebimento,1,PJ,Não
7396,283.11,2024-12-01 00:14:48.159547648,0,Envio,1,PF,Não
5891,83.0,2023-09-18 00:14:42.509647616,0,Envio,1,PF,Não
9717,1147.68,2024-02-16 04:36:15.150784256,0,Envio,1,PF,Não
8215,24.0,2024-10-14 00:03:55.138158080,0,Envio,0,PJ,Não
8090,508.89,2023-08-28 21:25:17.149165312,0,Recebimento,1,PF,Não
7339,726.33,2023-08-18 01:50:19.514939392,0,Envio,1,PJ,Não
2019,119.9,2025-08-22 01:19:43.823567360,0,Envio,1,PF,Não
6724,3952.0,2025-11-29 11:29:01.856991232,0,Envio,1,PJ,Não
3926,669.0,2025-08-07 21:19:34.135192320,0,Envio,1,PJ,Não
7068,283.0,2024-12-24 07:25:41.399902208,0,Envio,1,PJ,Não
5704,114.0,2023-10-24 22:31:56.655637504,0,Envio,1,PJ,Não
2231,445.0,2024-09-15 01:21:08.640887552,0,Recebimento,0,PF,Não
4852,510.0,2024-07-20 14:53:09.651274752,0,Envio,1,PJ,Não
6707,1.35,2023-09-02 01:55:07.358051840,0,Envio,1,PJ,Não
7217,644.0,2025-08-27 23:12:48.773284352,0,Envio,1,PF,Não
3547,7.0,2023-12-22 00:47:13.434434048,0,Envio,1,PJ,Não
9973,243.61,2023-09-06 15:43:51.615332608,0,Recebimento,1,PJ,Não
4686,1952.78,2025-10-26 15:50:34.692383232,0,Recebimento,1,PJ,Não
6263,19.0,2024-03-23 07:27:19.300385792,0,Envio,1,PJ,Não
6994,623.0,2025-11-11 23:21:13.513753344,1,Envio,1,PF,Não
6569,289.0,2025-11-16 02:12:46.003072512,0,Envio,1,PF,Não
2353,346.0,2024-03-10 14:47:03.212912640,0,Envio,0,PF,Não
2865,372.0,2023-12-17 12:07:56.519555840,0,Envio,1,PJ,Não
8312,523.0,2024-03-20 13:42:09.172539904,0,Envio,1,PJ,Não
6553,4760.0,2025-11-03 11:21:46.162878208,0,Envio,1,PJ,Não
1624,187.68,2024-06-08 17:41:40.992472064,0,Envio,1,PF,Não
2345,4.0,2024-08-23 21:04:06.718037760,0,Envio,1,PJ,Não
4996,64.48,2025-09-15 23:10:00.408289024,0,Envio,1,PJ,Não
3237,146.76,2025-09-09 16:24:24.703468544,0,Envio,1,PJ,Não
7917,508.0,2024-03-08 05:50:03.382966016,0,Envio,0,PJ,Não
9588,147.0,2024-03-01 16:44:02.634591488,0,Envio,1,PJ,Não
4672,162.0,2024-03-24 17:33:24.933057792,0,Envio,1,PJ,Não
5361,58.0,2024-01-23 16:06:39.058230016,1,Envio,1,PF,Não
1885,24.0,2024-05-29 15:19:35.484803328,0,Envio,1,PJ,Não
9504,60.0,2023-10-22 14:09:13.298612736,0,Envio,1,PF,Sim
1028,37.0,2023-05-15 02:30:49.278051584,0,Envio,1,PF,Não
3696,3892.0,2025-08-03 14:27:20.553857024,0,Recebimento,1,PJ,Não
9002,455.66,2023-06-22 16:05:00.123801344,0,Envio,1,PJ,Não
8581,63.25,2024-03-31 06:16:14.087914752,0,Recebimento,1,PJ,Não
3255,463.0,2023-09-04 04:19:57.412212480,0,Envio,1,PF,Não
1368,4050.59,2025-11-02 20:28:52.639170048,0,Envio,1,PJ,Não
8696,535.75,2024-05-31 11:46:27.985422848,0,Envio,1,PF,Não
2373,20.0,2023-07-22 02:04:48.281456128,1,Envio,1,PF,Não
6731,200.0,2024-05-03 09:51:51.138368000,0,Envio,1,PF,Não
9854,178.99,2024-01-28 04:38:05.025258240,0,Envio,1,PJ,Não
8124,3603.0,2025-08-05 00:11:51.397818880,0,Recebimento,1,PJ,Não
3970,316.0,2023-02-05 09:18:10.181144064,0,Envio,1,PF,Não
5453,126.0,2024-01-31 18:02:07.659596288,0,Envio,1,PJ,Não
9205,56.0,2023-12-10 13:01:00.079140864,0,Envio,1,PJ,Não
5361,250.0,2023-02-15 20:16:21.103168768,0,Envio,1,PJ,Não
1460,1028.44,2024-08-06 03:29:39.491940096,0,Envio,1,PJ,Não
9151,25.0,2023-03-07 05:49:48.336338944,0,Recebimento,1,PJ,Não
2272,903.0,2023-03-08 06:25:48.199693312,0,Envio,1,PJ,Não
3271,134.36,2023-06-30 14:33:57.826762752,0,Recebimento,1,PJ,Não
6533,216.0,2023-02-23 03:42:18.061896704,0,Envio,1,PJ,Não
1685,9.0,2023-11-08 23:23:53.947513088,0,Envio,1,PF,Não
7642,1851.0,2025-09-26 21:23:27.530865408,1,Envio,1,PF,Não
6024,255.69,2023-09-20 22:29:08.141765376,0,Envio,1,PF,Não
7818,215.0,2024-04-29 12:15:45.224899328,1,Envio,1,PF,Não
9051,153.04,2024-12-27 00:56:04.112909056,0,Envio,1,PJ,Não
7488,101.35,2024-03-22 07:24:19.807116032,0,Envio,1,PJ,Não
6565,1245.0,2024-05-27 02:23:04.236746240,0,Envio,1,PJ,Não
8810,1485.62,2025-09-29 01:23:40.396065536,0,Envio,0,PJ,Não
4467,1400.02,2025-08-18 11:54:40.739756288,1,Envio,1,PF,Não
7233,137.0,2024-11-26 14:22:48.894664704,1,Recebimento,1,PF,Não
5227,890.91,2024-03-09 19:01:44.147803392,1,Envio,1,PF,Não
3955,16.99,2023-07-08 20:19:41.004615680,0,Envio,1,PJ,Não
5057,65.0,2023-10-01 21:38:41.130209792,0,Envio,1,PJ,Não
1966,345.0,2023-08-13 20:56:30.014309120,0,Envio,0,PJ,Não
1844,1220.0,2024-05-14 14:28:54.130229504,0,Envio,1,PF,Não
3058,375.0,2025-11-05 10:32:59.224472832,0,Envio,1,PJ,Não
8849,24.0,2024-11-16 17:00:01.084270336,0,Envio,1,PJ,Não
3257,812.29,2024-06-22 05:03:11.922961152,1,Envio,1,PF,Não
6707,1082.94,2025-11-29 15:30:11.126219776,0,Envio,1,PJ,Não
1439,13.0,2023-10-22 16:01:19.606529536,0,Envio,1,PJ,Não
8270,27.06,2023-05-28 21:41:54.201944320,0,Envio,1,PF,Não
5780,2788.02,2025-10-29 01:56:06.809109248,0,Recebimento,1,PJ,Não
4182,253.6,2024-07-15 11:00:13.205328896,1,Envio,1,PF,Não
2012,1410.0,2025-10-14 16:15:19.701567744,1,Envio,0,PF,Não
7390,304.0,2023-06-09 08:16:08.506587136,0,Recebimento,1,PJ,Não
3390,57.71,2024-03-04 19:54:15.900973312,0,Envio,1,PJ,Não
6030,902.0,2025-09-30 18:19:49.689543936,0,Envio,1,PF,Não
3554,3.0,2024-01-20 14:50:15.345845248,0,Envio,1,PJ,Não
1043,25.0,2024-09-20 00:48:30.079950592,0,Envio,1,PF,Não
9343,409.0,2023-09-09 19:35:54.346669312,0,Envio,1,PJ,Não
5089,100.0,2024-04-10 17:45:26.421910784,0,Envio,1,PJ,Não
6132,575.0,2025-09-14 20:47:14.037626880,0,Envio,0,PJ,Não
3818,4.42,2024-03-28 21:11:15.731053568,0,Envio,1,PF,Não
7120,354.0,2024-03-29 00:16:13.952490752,0,Envio,1,PJ,Não
7785,674.0,2023-10-11 19:03:16.427518720,1,Envio,1,PF,Não
1407,263.0,2024-10-08 18:00:41.380691712,0,Envio,1,PJ,Não
4247,350.0,2024-08-12 15:45:45.144546048,0,Envio,1,PF,Não
5069,30.7,2023-04-01 12:52:55.567835648,0,Envio,1,PJ,Não
5126,200.0,2023-04-26 16:58:45.347466496,0,Envio,1,PF,Não
1319,697.0,2023-11-18 14:05:07.775093504,0,Envio,1,PJ,Não
9042,174.81,2023-10-06 04:40:18.066538240,0,Envio,1,PF,Não
8358,54.0,2025-08-10 09:20:32.582586624,0,Envio,1,PJ,Não
1948,142.0,2023-12-14 17:08:55.053748736,0,Envio,1,PJ,Não
7946,962.61,2025-09-01 02:56:58.536984832,1,Envio,1,PF,Não
2304,419.0,2025-11-19 18:07:16.416875008,1,Envio,1,PF,Não
1692,100.0,2023-06-09 07:28:59.191411456,0,Envio,1,PF,Não
5934,407.3,2025-09-18 18:20:27.390839808,0,Recebimento,1,PJ,Não
2247,223.7,2023-12-07 02:28:39.389963264,0,Envio,1,PJ,Não
1564,801.99,2025-09-05 11:51:29.415614464,0,Envio,1,PF,Não
2854,91.11,2024-08-21 20:01:46.132314624,0,Envio,0,PJ,Não
3611,412.0,2024-10-04 04:36:47.465458944,0,Envio,1,PF,Não
3087,5467.0,2025-12-09 17:54:57.030623232,0,Envio,1,PF,Não
1031,446.68,2023-06-19 17:20:09.692728320,0,Envio,1,PJ,Não
7000,175.46,2024-06-25 04:43:00.468941824,0,Envio,1,PJ,Não
6548,100.0,2023-09-12 11:51:02.492397312,0,Envio,1,PF,Não
4991,592.56,2024-04-22 16:59:08.059102976,0,Envio,1,PJ,Não
2348,191.0,2023-11-13 16:30:29.272052480,0,Envio,1,PF,Não
9002,293.0,2023-07-24 19:34:10.916232960,0,Envio,1,PJ,Não
7488,26.0,2023-01-24 19:22:49.283104256,0,Recebimento,1,PJ,Não
4120,162.0,2023-02-16 03:08:16.869656064,1,Envio,1,PF,Não
9873,38.0,2024-12-30 17:55:30.995881984,0,Envio,1,PJ,Não
6584,285.0,2024-08-14 05:28:56.580994304,0,Envio,1,PF,Não
2537,414.96,2025-08-07 04:50:39.259092480,0,Envio,0,PJ,Não
3872,128.79,2023-05-26 06:46:32.303659776,0,Envio,1,PJ,Não
9259,20.0,2024-03-23 06:01:43.377020672,1,Recebimento,1,PF,Não
8933,289.74,2023-03-26 04:50:23.146406912,1,Envio,1,PF,Não
3123,102.0,2024-01-22 21:56:05.404376576,0,Envio,1,PJ,Não
5439,9.0,2025-11-11 00:36:00.611900672,1,Envio,0,PF,Não
2833,64.86,2024-12-25 18:45:12.105507072,0,Envio,0,PF,Não
4986,35.85,2023-07-07 16:41:54.894751232,0,Envio,1,PF,Não
3365,124.0,2023-09-04 14:27:03.423247104,0,Recebimento,1,PJ,Não
9541,104.04,2023-08-07 12:55:43.196145408,0,Recebimento,1,PJ,Não
9908,7.48,2023-05-09 06:37:48.059006464,0,Envio,1,PJ,Não
1161,270.12,2023-05-01 05:43:11.852675072,0,Envio,1,PJ,Não
4945,194.0,2023-05-19 03:57:36.538898944,0,Envio,1,PJ,Não
9567,91.65,2023-03-14 14:04:37.466699264,1,Envio,1,PF,Não
1407,225.0,2024-05-29 21:07:25.114024704,0,Envio,1,PJ,Não
5591,19.0,2023-01-14 12:08:14.169548544,0,Recebimento,1,PJ,Não
9502,540.0,2023-08-30 19:26:53.193953792,0,Envio,1,PJ,Não
7263,24.44,2023-02-17 13:11:06.979341056,0,Envio,1,PF,Não
3276,173.13,2023-04-07 01:44:03.700793088,0,Envio,1,PJ,Não
2353,105.0,2024-01-08 15:06:43.936009216,0,Envio,1,PJ,Não
2932,25.78,2025-09-10 03:54:59.824189184,0,Envio,1,PF,Sim
2479,207.0,2024-03-21 05:01:38.170146560,0,Envio,1,PF,Não
4716,268.0,2025-11-07 18:51:27.640405248,0,Envio,0,PJ,Não
1494,962.17,2023-01-07 17:16:58.813890304,0,Envio,1,PJ,Não
2512,2792.0,2025-12-06 05:31:10.571776512,0,Envio,1,PJ,Não
5237,355.73,2024-09-14 14:10:57.893108224,0,Envio,1,PJ,Não
9721,125.0,2024-06-04 13:14:29.599125760,0,Envio,1,PJ,Não
8684,625.0,2025-12-08 04:52:14.921464832,0,Envio,1,PF,Não
3785,359.0,2025-09-10 02:24:19.735342336,0,Envio,1,PJ,Não
7068,325.0,2023-09-01 20:36:07.858415360,0,Envio,1,PJ,Sim
4067,56.0,2023-11-28 07:07:46.498603776,0,Envio,1,PJ,Não
5050,121.0,2024-12-10 09:01:38.783554816,0,Envio,1,PF,Não
6994,449.48,2024-10-09 15:51:36.724788480,1,Envio,1,PF,Não
7523,15.17,2024-05-11 22:50:48.981693952,0,Recebimento,1,PJ,Não
2055,307.0,2023-03-07 20:37:04.065238784,0,Envio,1,PJ,Não
6051,421.11,2025-10-16 06:56:33.961551872,0,Envio,0,PF,Não
2110,271.0,2023-09-11 16:38:22.374089216,1,Envio,1,PF,Não
1685,11.46,2023-05-22 02:19:32.135868416,0,Envio,1,PJ,Não
2694,96.0,2024-05-13 18:19:10.141547520,0,Envio,1,PF,Não
9012,1192.2,2024-07-28 04:48:13.580834560,0,Envio,1,PJ,Não
1494,373.0,2024-10-10 20:11:26.500462336,0,Envio,1,PJ,Não
1843,94.3,2023-07-18 08:07:23.859333632,0,Envio,0,PF,Não
7722,255.82,2025-08-19 20:46:08.711442432,0,Envio,0,PJ,Não
1137,101.0,2024-02-28 09:07:09.106342656,0,Envio,1,PJ,Não
4255,37.95,2023-04-17 10:33:05.279112704,0,Envio,1,PJ,Não
5648,558.0,2025-10-25 20:46:20.295287296,0,Envio,1,PJ,Não
7284,65.44,2024-11-26 15:49:50.085242368,0,Envio,0,PF,Não
3275,200.26,2024-01-20 18:10:46.400569600,0,Envio,1,PJ,Não
3872,283.11,2024-12-21 01:53:32.230833664,0,Envio,1,PJ,Não
6522,299.0,2023-11-19 10:59:34.151565824,0,Envio,1,PJ,Não
1837,17.11,2024-07-14 23:08:25.021681920,0,Envio,1,PJ,Não
8690,121.14,2023-02-14 00:30:51.314179584,0,Envio,1,PJ,Não
2820,1120.58,2024-12-18 14:43:10.761531136,0,Envio,1,PJ,Não
1790,339.23,2024-04-26 18:25:51.997994496,1,Envio,1,PF,Não
7466,1246.0,2025-09-09 06:16:37.296153856,0,Envio,0,PJ,Não
3214,3642.0,2025-09-30 07:00:03.463460864,0,Envio,1,PJ,Não
9807,408.0,2024-11-22 19:42:47.548208896,0,Recebimento,1,PJ,Não
7670,365.0,2023-10-03 13:33:20.026793472,0,Envio,0,PJ,Não
5060,476.0,2023-07-20 05:16:07.984152832,0,Envio,1,PJ,Não
2917,70.06,2023-02-22 01:57:08.188089856,0,Envio,1,PF,Não
6488,959.31,2023-05-16 06:09:51.526762496,0,Envio,1,PJ,Não
3171,385.0,2023-08-21 22:32:37.990291200,0,Envio,0,PJ,Não
1664,30.0,2023-12-29 09:23:10.866098944,0,Envio,0,PJ,Não
7564,195.0,2023-02-17 20:27:06.480337664,0,Envio,1,PF,Não
2678,436.78,2025-08-25 13:19:02.873184768,0,Envio,1,PJ,Não
8910,108.0,2024-06-24 05:01:58.916164352,0,Recebimento,1,PF,Não
8144,330.0,2024-03-27 18:59:19.261282816,1,Recebimento,1,PF,Não
4798,3897.0,2025-10-04 18:26:00.595825664,0,Envio,1,PF,Não
6018,402.0,2023-07-17 05:21:19.202588672,0,Recebimento,1,PF,Não
4957,315.39,2024-07-19 04:00:22.011352576,0,Envio,1,PJ,Não
3255,313.0,2024-03-08 18:59:16.065413120,0,Envio,1,PJ,Não
5561,588.0,2025-08-21 12:53:09.909546496,0,Envio,0,PJ,Não
5101,-3300.0,2023-09-26 01:32:20.337928192,0,Envio,1,PJ,Não
2672,195.79,2025-09-17 15:48:49.867742208,0,Envio,1,PJ,Não
2216,191.62,2023-04-11 15:00:28.187028992,0,Envio,1,PJ,Não
4443,279.0,2023-10-10 21:18:05.475065088,0,Envio,1,PF,Não
7278,80.7,2023-01-02 22:37:28.012715520,0,Envio,1,PJ,Não
2436,3117.13,2025-08-13 10:36:06.577959680,0,Recebimento,1,PJ,Não
5546,5.85,2024-02-26 21:24:33.125968384,1,Envio,1,PF,Não
1368,391.7,2023-01-22 06:52:09.794582272,1,Envio,1,PF,Não
9785,54.0,2023-02-04 09:01:08.912501504,0,Envio,1,PJ,Não
3305,61.56,2023-06-09 14:03:20.343631104,0,Envio,1,PJ,Não
7445,836.94,2024-04-10 05:34:43.590014720,0,Envio,1,PF,Não
1407,451.0,2023-05-08 02:26:55.458150656,0,Envio,1,PJ,Não
2371,97.01,2025-11-29 21:42:59.918093056,0,Envio,1,PJ,Não
6749,242.79,2023-04-30 16:19:14.318859776,0,Envio,0,PJ,Não
9356,124.0,2025-10-08 08:10:50.460991488,0,Envio,1,PJ,Não
5069,7.0,2023-12-27 18:52:52.956801280,0,Envio,1,PJ,Não
5377,96.25,2023-01-28 08:33:41.104114432,0,Envio,0,PJ,Não
3526,372.0,2024-02-20 03:51:23.096444928,0,Envio,1,PJ,Não
2469,84.0,2023-11-03 14:18:40.519757568,0,Recebimento,1,PJ,Não
4995,90.0,2023-04-26 11:39:56.152612352,0,Envio,1,PJ,Não
8811,11.91,2023-08-22 04:29:40.321293568,0,Envio,0,PJ,Não
9973,208.0,2025-11-30 07:31:22.708122112,0,Envio,1,PJ,Não
1357,264.0,2024-08-09 06:32:33.394563072,0,Recebimento,1,PJ,Não
3937,60.0,2024-01-08 12:15:01.864576256,0,Envio,1,PJ,Não
2989,374.0,2024-09-23 02:12:37.840253952,0,Envio,1,PJ,Não
9023,1368.38,2023-02-20 20:53:46.597288960,0,Envio,1,PF,Não
2177,46.19,2023-06-22 05:10:44.966581248,0,Envio,1,PF,Sim
7533,227.0,2024-05-08 01:13:18.236908288,0,Envio,1,PJ,Não
5412,33.0,2023-01-07 23:31:41.901351680,0,Envio,0,PJ,Não
6417,3.11,2023-05-09 15:31:13.173104384,0,Envio,1,PF,Não
3662,154.97,2023-04-05 10:03:41.355117056,0,Envio,1,PJ,Não
3115,855.3,2023-08-24 02:17:12.556149760,0,Envio,1,PF,Não
4755,232.0,2023-11-08 20:09:49.085191936,0,Envio,1,PJ,Não
8795,4608.93,2025-10-22 01:25:14.281498368,0,Envio,1,PF,Não
1385,104.22,2023-11-20 21:39:04.274029568,0,Envio,1,PF,Não
9351,724.0,2023-09-19 05:39:04.540027904,0,Envio,1,PF,Não
1200,630.0,2023-01-24 06:17:08.924008448,0,Envio,1,PJ,Não
5594,96.0,2023-03-29 22:44:08.693546752,0,Envio,1,PF,Não
6984,1350.83,2025-11-18 22:34:34.929425920,0,Envio,1,PJ,Não
3554,176.0,2023-09-22 15:30:12.149471744,0,Recebimento,1,PJ,Não
9499,387.0,2024-10-26 22:32:21.639001344,1,Envio,1,PF,Não
3818,70.64,2024-06-26 16:45:54.939379712,0,Envio,1,PJ,Não
8087,207.0,2025-11-01 19:13:39.046716416,0,Envio,1,PJ,Não
8849,143.84,2024-04-07 13:24:10.823420672,0,Envio,1,PJ,Não
8305,94.25,2024-06-07 10:34:04.707544320,1,Recebimento,0,PF,Não
9563,448.0,2023-08-27 15:07:19.953407744,1,Envio,1,PF,Não
2043,142.08,2023-06-12 09:29:43.614240256,0,Envio,1,PF,Não
6158,14.52,2024-05-13 05:13:54.211691008,0,Recebimento,1,PJ,Não
5266,121.5,2024-12-28 07:50:53.299866368,0,Envio,1,PJ,Não
7659,448.91,2024-07-25 21:02:07.976651776,1,Envio,1,PF,Não
7040,865.35,2025-08-27 21:06:06.148720640,0,Envio,0,PF,Não
8528,313.82,2024-11-16 10:53:21.118636032,0,Envio,0,PJ,Não
9283,245.0,2023-09-12 12:08:47.087167744,0,Envio,1,PJ,Não
6590,2150.0,2025-11-28 20:43:28.350739712,0,Envio,1,PJ,Não
3707,1068.0,2024-10-23 03:28:08.637306368,0,Envio,1,PF,Não
5005,262.62,2023-09-16 03:02:04.823113472,0,Envio,1,PJ,Não
7450,43.75,2023-05-28 09:16:59.638060032,0,Envio,1,PJ,Não
9283,82.0,2024-05-04 17:56:23.924142080,0,Envio,1,PJ,Não
6465,48.43,2024-12-23 12:36:26.059947776,0,Envio,1,PF,Não
8680,460.0,2025-12-29 22:47:26.033685248,1,Envio,1,PF,Não
6186,631.0,2024-11-13 14:35:05.869373440,0,Envio,1,PJ,Não
5032,479.32,2025-10-10 12:57:06.669417984,0,Envio,1,PJ,Não
1252,230.74,2023-06-18 19:40:22.878911744,0,Envio,1,PJ,Não
7339,72.0,2024-01-25 01:07:44.703578112,0,Envio,1,PJ,Não
8107,107.61,2024-04-15 18:04:18.741566976,0,Envio,1,PF,Não
3390,526.63,2023-02-20 11:22:19.315245824,0,Envio,0,PJ,Não
1243,1181.51,2025-08-09 08:58:56.600215296,0,Envio,1,PJ,Não
6777,27.82,2024-04-09 02:49:41.783385856,0,Envio,1,PJ,Não
6749,94.0,2024-11-20 21:52:37.432530688,0,Envio,1,PJ,Não
7000,200.0,2024-12-18 19:29:15.868415488,0,Envio,1,PJ,Não
9175,316.47,2025-12-26 23:35:55.552879104,0,Envio,1,PJ,Não
8151,94.47,2023-08-21 04:01:26.526581248,1,Recebimento,0,PF,Não
1883,1159.0,2024-08-08 02:38:16.323759104,0,Envio,1,PJ,Não
2927,188.69,2025-08-28 01:44:19.434278656,0,Envio,0,PJ,Não
4711,57.0,2024-11-16 05:16:06.590530816,0,Envio,0,PF,Não
1320,431.0,2025-10-20 22:54:53.728611840,0,Envio,1,PJ,Não
8834,13.24,2023-09-21 22:41:40.214611200,1,Envio,0,PF,Não
1903,391.0,2024-08-18 22:24:25.828800768,0,Envio,0,PJ,Não
4046,692.81,2024-02-06 22:15:53.405403648,0,Envio,1,PJ,Não
9340,1007.19,2025-12-02 20:44:03.166827776,1,Recebimento,1,PF,Não
1567,609.0,2023-01-29 00:31:09.833481216,0,Envio,1,PJ,Não
9476,192.0,2025-08-09 04:29:39.037728000,0,Envio,1,PJ,Não
4165,381.0,2024-08-28 23:27:56.785833472,0,Envio,1,PJ,Não
6030,20.65,2023-04-07 03:02:44.689930752,0,Recebimento,1,PF,Não
8107,46.35,2023-09-04 19:36:03.267684352,0,Envio,1,PJ,Não
5919,62.0,2024-12-08 05:10:20.717849344,0,Envio,1,PF,Não
9719,148.0,2024-10-26 12:05:19.408841216,1,Envio,1,PF,Não
9428,29.11,2024-12-13 12:13:49.909624320,0,Envio,0,PF,Não
1346,4726.19,2025-10-23 14:17:19.827358976,0,Envio,1,PF,Não
5935,34.0,2023-07-03 00:40:46.364371200,0,Envio,1,PF,Não
1185,349.0,2023-05-15 17:29:06.716119808,0,Envio,1,PJ,Não
3752,814.0,2023-12-14 07:03:55.220413440,0,Envio,1,PJ,Não
3384,111.4,2023-06-10 13:31:33.183452416,0,Envio,1,PJ,Não
7781,219.0,2023-09-24 18:29:49.041801728,0,Envio,1,PF,Não
6740,199.35,2025-11-08 08:44:22.405872128,0,Envio,1,PJ,Não
3307,165.0,2024-05-07 06:13:34.484488960,0,Envio,1,PF,Sim
5005,66.2,2023-03-09 10:55:07.984040448,0,Envio,1,PJ,Não
