Cliente_ID,Data_Abertura_Conta_Inv,Data,Valor_Aplicado,Saldo_Atual,Produto_Investimento,Data_de_vencimento
3201,202309,202404,2053.52,24687.1,Renda Fixa,203111
4021,202302,202304,332.6,14605.41,Renda Variavel,202801
7652,202301,202405,2886.33,9943.27,Reservinha,299901
9600,202306,202507,1360.78,48538.21,Renda Variavel,203107
9312,202409,202411,-2399.82,7245.58,Reservinha,299901
7083,202303,202411,3552.43,2191.12,Tesouro Direto,202906
8795,202401,202403,3760.85,1995.28,Renda Variavel,203305
1727,202403,202505,6195.41,69379.09,Reservinha,299901
7530,202304,202307,715.39,610.26,Tesouro Direto,202510
3337,202301,202506,4740.55,64343.92,Tesouro Direto,203308
9847,202305,202512,88.16,19158.79,Tesouro Direto,203505
3041,202302,202509,471.84,3750.38,Renda Variavel,203405
4838,202303,202305,546.75,648.29,Reservinha,299901
8585,202308,202506,2036.99,11055.68,Tesouro Direto,203301
6021,202308,202506,1416.13,50595.45,Renda Variavel,203309
4819,202411,202411,567.14,49960.0,Reservinha,299901
5712,202301,202407,-92.98,14682.0,Reservinha,299901
5687,202307,202309,6103.08,6556.66,Renda Variavel,203008
2620,202308,202310,3596.93,6098.11,Renda Fixa,202803
8312,202310,202411,-485.39,114961.61,Reservinha,299901
1561,202302,202412,1809.91,26267.1,Reservinha,299901
7208,202302,202505,904.21,7031.97,Reservinha,299901
2733,202303,202310,1220.02,0.0,Tesouro Direto,203207
4991,202301,202301,4094.25,0.0,Reservinha,299901
1094,202301,202505,1352.75,24689.71,Renda Variavel,203505
5780,202308,202504,4264.12,12141.8,Renda Variavel,203112
5025,202301,202504,711.61,19952.03,Tesouro Direto,202701
5978,202303,202401,2155.8,40734.34,Reservinha,299901
1749,202304,202502,1911.36,7618.53,Tesouro Direto,202709
1074,202502,202506,669.42,2173.44,Tesouro Direto,202405
8868,202302,202306,1168.37,6020.52,Renda Variavel,202902
1416,202301,202502,2422.15,14593.04,Renda Variavel,203410
7624,202305,202402,225.41,6408.96,Tesouro Direto,202508
4814,202310,202406,4208.65,34058.79,Reservinha,299901
5298,202301,202412,2358.48,58378.13,Renda Fixa,203112
2322,202402,202509,-1969.49,14873.76,Reservinha,299901
4996,202309,202401,1836.88,0.0,Tesouro Direto,203007
2077,202407,202501,1538.25,27452.6,Reservinha,299901
8631,202312,202502,4377.1,58727.96,Reservinha,299901
4354,202403,202404,1519.97,0.0,Tesouro Direto,203301
8823,202408,202511,2099.29,9790.31,Tesouro Direto,203405
3503,202302,202307,447.23,2169.27,Reservinha,299901
4052,202302,202402,75.37,0.0,Renda Variavel,203506
5317,202301,202311,2703.67,5139.36,Reservinha,299901
9704,202312,202312,2461.52,0.0,Renda Variavel,202802
5060,202301,202304,1137.11,5535.89,Renda Fixa,202907
9169,202301,202410,204.25,2549.65,Reservinha,299901
1793,202302,202511,3555.61,10276.98,Reservinha,299901
9257,202302,202402,4202.95,34204.09,Renda Fixa,203004
4041,202503,202509,20.67,12303.18,Renda Variavel,203008
5780,202308,202501,2270.76,31664.95,Renda Fixa,203012
9000,202301,202306,3492.15,0.0,Reservinha,299901
7646,202301,202511,8.47,4241.63,Renda Variavel,203509
9560,202503,202508,4843.55,44594.6,Renda Fixa,203001
7624,202305,202506,1274.12,19063.14,Reservinha,299901
5454,202301,202505,1116.68,45452.99,Reservinha,299901
5507,202304,202506,-1980.59,1980.59,Tesouro Direto,202506
5126,202509,202512,2556.83,0.0,Tesouro Direto,203103
5766,202302,202507,112.17,5257.19,Renda Fixa,203308
9002,202301,202505,2245.5,614.65,Renda Fixa,203409
3561,202401,202509,-169.03,4722.68,Reservinha,299901
5380,202302,202504,729.0,13820.48,Renda Fixa,203210
6101,202301,202312,868.06,38658.87,Reservinha,299901
6506,202305,202407,1549.09,0.0,Renda Variavel,203506
4769,202301,202403,3735.7,11791.87,Reservinha,299901
3413,202301,202506,873.35,3505.88,Tesouro Direto,203105
1199,202504,202511,2825.21,10084.85,Renda Fixa,202802
1779,202307,202411,4397.54,8619.14,Renda Variavel,203102
8531,202501,202506,6864.02,3729.77,Renda Variavel,203411
9898,202303,202412,1580.24,51929.83,Reservinha,299901
9563,202301,202507,974.56,926.74,Reservinha,299901
7381,202301,202302,7574.62,0.0,Renda Fixa,203007
9007,202302,202411,4325.97,74854.34,Reservinha,299901
5127,202301,202312,130.35,1898.36,Reservinha,299901
2795,202305,202501,5206.62,45242.85,Renda Fixa,202808
2512,202308,202508,285.52,11548.81,Tesouro Direto,203506
1261,202311,202412,2274.1,3902.63,Renda Fixa,203405
9117,202303,202311,1877.94,21448.79,Renda Fixa,202501
1958,202307,202507,2675.76,46029.94,Reservinha,299901
1481,202311,202508,-5373.19,43889.76,Reservinha,299901
9707,202506,202506,2180.96,10240.0,Tesouro Direto,202905
3511,202302,202404,3038.92,5130.18,Reservinha,299901
6959,202505,202507,391.77,1713.36,Tesouro Direto,202409
7925,202310,202501,1266.84,3318.67,Reservinha,299901
9321,202301,202509,8.76,59900.72,Renda Variavel,203003
6590,202303,202502,3326.33,11321.4,Reservinha,299901
6586,202301,202312,116.48,1177.91,Renda Fixa,203103
7284,202310,202502,2445.8,16217.58,Renda Fixa,203308
2382,202311,202505,-5248.88,10439.88,Reservinha,299901
3952,202307,202404,1650.19,26583.54,Reservinha,299901
7558,202301,202311,64.63,7246.83,Tesouro Direto,202812
6030,202305,202501,95.53,7450.76,Renda Variavel,203411
3872,202308,202312,615.75,18314.14,Renda Variavel,202511
1729,202301,202309,2747.33,30321.3,Renda Fixa,203404
3650,202302,202402,1226.29,6849.62,Tesouro Direto,202506
9990,202311,202403,2437.99,3907.38,Tesouro Direto,202707
8169,202307,202311,1905.98,3748.56,Renda Fixa,202511
9917,202301,202310,221.78,5674.04,Reservinha,299901
6376,202308,202502,1706.48,7386.48,Renda Fixa,202810
1665,202401,202403,1137.64,0.0,Tesouro Direto,202406
5174,202301,202502,521.35,7407.56,Tesouro Direto,203311
9990,202311,202512,3043.54,14427.89,Tesouro Direto,202707
5380,202302,202305,182.42,98.2,Tesouro Direto,203006
3236,202311,202409,2415.43,6722.56,Tesouro Direto,202905
7590,202301,202310,787.54,1459.26,Renda Variavel,203403
3087,202311,202406,538.12,860.72,Renda Variavel,203505
1460,202301,202406,-1226.86,66718.66,Reservinha,299901
9223,202301,202308,6254.64,119597.29,Reservinha,299901
9160,202301,202410,-2360.76,10492.5,Reservinha,299901
7231,202402,202505,2091.31,13667.41,Renda Variavel,203206
1636,202305,202504,101.89,9680.26,Renda Fixa,203112
1357,202301,202301,3166.56,33560.0,Reservinha,299901
1792,202301,202312,3026.94,0.0,Reservinha,299901
8696,202305,202305,3209.89,51840.0,Reservinha,299901
7114,202301,202306,957.25,1089.29,Reservinha,299901
1793,202302,202407,-736.61,2159.14,Reservinha,299901
7763,202301,202301,2011.5,0.0,Renda Fixa,203008
5576,202407,202506,7393.51,88926.88,Reservinha,299901
4086,202308,202404,1751.38,8469.06,Reservinha,299901
9957,202312,202408,-4352.31,4352.31,Renda Variavel,202408
1288,202311,202401,2333.8,26978.93,Tesouro Direto,203511
6583,202412,202412,3365.71,0.0,Renda Variavel,203304
5394,202302,202501,14.54,50168.74,Renda Variavel,203003
9507,202309,202406,803.94,20401.82,Reservinha,299901
7605,202301,202411,1837.09,40805.28,Reservinha,299901
6088,202309,202405,156.04,41403.87,Renda Variavel,203301
9257,202302,202306,4032.53,0.0,Renda Variavel,203212
4814,202310,202501,1534.69,43032.72,Reservinha,299901
3879,202308,202506,7584.44,163383.4,Reservinha,299901
3486,202403,202507,2353.67,0.0,Reservinha,299901
6205,202303,202310,802.27,0.0,Renda Variavel,203203
4086,202308,202411,261.06,5520.58,Renda Variavel,203108
6440,202307,202506,2302.52,30971.14,Renda Fixa,202706
3333,202301,202311,61.78,0.0,Reservinha,299901
8565,202301,202510,341.94,15826.25,Tesouro Direto,203301
8631,202312,202412,2003.78,55910.55,Reservinha,299901
9321,202301,202312,4754.96,3257.1,Tesouro Direto,203010
8454,202305,202308,2304.98,9827.77,Renda Variavel,203002
2387,202409,202507,9712.84,622.64,Renda Variavel,202904
4269,202301,202302,6578.47,37478.3,Renda Variavel,203506
4542,202306,202306,4386.2,0.0,Renda Fixa,202503
4269,202301,202508,4189.81,79729.4,Reservinha,299901
6440,202307,202307,1150.04,0.0,Renda Fixa,202706
5131,202306,202412,1336.6,9322.64,Tesouro Direto,202709
3946,202302,202302,300.81,0.0,Reservinha,299901
2795,202305,202510,227.12,32052.26,Tesouro Direto,202710
9904,202302,202408,2622.43,112236.26,Renda Fixa,202908
4335,202301,202303,2224.79,21539.22,Renda Fixa,203207
1563,202302,202504,5133.53,54605.87,Renda Fixa,203209
9604,202303,202303,783.29,26726.52,Renda Variavel,202810
2576,202303,202412,804.09,17960.17,Reservinha,299901
5025,202301,202511,869.5,8086.35,Renda Fixa,202812
8567,202303,202402,6115.5,69015.69,Reservinha,299901
4557,202301,202411,1382.78,39058.15,Reservinha,299901
6491,202411,202506,4178.7,7273.31,Renda Variavel,203208
2084,202301,202508,426.8,10548.4,Renda Variavel,202708
6289,202301,202507,6170.62,190975.79,Reservinha,299901
5307,202304,202406,896.28,9948.6,Tesouro Direto,202904
8742,202308,202308,2818.69,0.0,Renda Variavel,203301
1284,202308,202502,2833.95,43923.65,Reservinha,299901
5766,202302,202508,33.12,1153.62,Renda Variavel,202910
3946,202302,202512,156.59,2150.65,Reservinha,299901
1958,202307,202407,-33299.28,33299.28,Renda Fixa,202407
5861,202301,202406,-1118.08,39086.21,Reservinha,299901
7513,202304,202309,4765.81,26043.32,Renda Variavel,202807
6127,202306,202411,2890.87,5434.01,Tesouro Direto,202905
3171,202302,202504,5827.41,23855.66,Renda Variavel,203512
3629,202302,202411,1202.55,8169.5,Renda Variavel,203306
2057,202504,202507,1904.84,27950.09,Reservinha,299901
5337,202309,202403,2616.58,0.0,Renda Fixa,203112
8272,202311,202510,-3857.79,7455.7,Reservinha,299901
6984,202301,202503,1665.14,13102.45,Renda Variavel,203007
3276,202302,202310,3852.24,18548.43,Renda Fixa,202810
7781,202304,202411,4460.78,25510.53,Tesouro Direto,202806
8215,202301,202401,924.49,3204.52,Reservinha,299901
2409,202302,202310,1354.21,2037.23,Renda Fixa,202409
4290,202301,202509,1847.6,112052.34,Reservinha,299901
3539,202301,202406,1274.48,27213.02,Tesouro Direto,203507
5239,202301,202409,4243.11,8801.41,Renda Variavel,203102
3195,202311,202312,1738.2,1797.39,Renda Variavel,203106
4672,202301,202405,1206.36,4031.87,Renda Variavel,203108
9760,202305,202401,940.59,13328.43,Tesouro Direto,202512
1822,202301,202501,1903.96,36798.16,Reservinha,299901
5321,202302,202303,1328.61,0.0,Renda Fixa,202712
4557,202301,202407,55.55,2503.04,Renda Variavel,203110
1822,202301,202306,1706.01,11306.97,Reservinha,299901
1905,202301,202512,3800.44,15872.86,Reservinha,299901
8454,202305,202405,3513.58,0.0,Tesouro Direto,202707
7948,202301,202402,588.52,33969.32,Tesouro Direto,202905
9321,202301,202305,4667.7,21152.42,Renda Fixa,203005
8454,202305,202507,3758.3,10041.43,Tesouro Direto,202707
7985,202307,202410,4636.87,44955.08,Reservinha,299901
7541,202512,202512,7126.94,0.0,Renda Variavel,202802
7948,202301,202404,22.2,35999.8,Tesouro Direto,202905
7620,202304,202401,1254.43,11624.25,Renda Variavel,203008
1727,202403,202410,7918.78,27366.4,Reservinha,299901
2231,202504,202506,9276.86,6347.17,Renda Fixa,202810
7948,202301,202303,9675.83,0.0,Tesouro Direto,202905
8295,202401,202503,3339.4,8878.3,Reservinha,299901
5504,202304,202410,2680.38,5468.09,Renda Variavel,203108
2019,202301,202502,1618.96,1818.47,Reservinha,299901
9321,202301,202304,5619.18,15346.64,Renda Fixa,203005
4758,202302,202311,48.59,60.76,Renda Variavel,203205
7787,202303,202502,5270.26,64762.16,Tesouro Direto,203301
7421,202301,202301,452.28,28960.0,Reservinha,299901
4814,202310,202411,-6747.72,49184.25,Reservinha,299901
6668,202301,202310,2521.56,52345.23,Reservinha,299901
8336,202302,202306,1244.35,0.0,Renda Fixa,203306
8602,202302,202403,145.05,19548.02,Reservinha,299901
8631,202312,202402,6641.92,38772.12,Reservinha,299901
5380,202302,202304,66.0,31.29,Tesouro Direto,203006
9507,202309,202505,604.93,27866.34,Reservinha,299901
1629,202301,202308,671.92,42924.92,Reservinha,299901
3483,202307,202309,1169.22,0.0,Renda Variavel,202407
6293,202302,202304,-1266.48,13397.45,Reservinha,299901
3087,202311,202409,4972.03,18349.52,Tesouro Direto,202501
8533,202301,202301,1771.22,8500.0,Renda Fixa,202407
4005,202302,202303,1876.98,0.0,Tesouro Direto,202906
4769,202301,202509,3424.7,7852.45,Tesouro Direto,203507
4569,202301,202304,-393.68,19942.05,Reservinha,299901
9525,202301,202309,1884.2,7682.21,Reservinha,299901
7225,202312,202401,1109.42,0.0,Renda Variavel,202812
6572,202305,202406,493.26,16140.02,Reservinha,299901
6021,202308,202405,1385.31,9204.34,Tesouro Direto,202509
5051,202301,202311,1983.25,1776.92,Renda Variavel,202706
5729,202301,202401,7191.83,78904.59,Reservinha,299901
2966,202302,202404,8097.63,82921.86,Renda Fixa,203408
9588,202305,202406,1461.27,33931.33,Reservinha,299901
2504,202410,202505,4042.22,37191.08,Renda Fixa,203008
2332,202302,202405,2168.89,28453.01,Tesouro Direto,203403
5127,202301,202311,1998.32,755.37,Renda Fixa,202703
7628,202303,202311,2702.76,464.82,Renda Variavel,202401
4285,202311,202404,4481.83,5779.85,Renda Variavel,202906
9067,202308,202404,1740.97,10420.61,Renda Fixa,202412
5774,202309,202401,5239.23,7015.27,Renda Fixa,202409
1932,202303,202511,1068.75,65171.33,Reservinha,299901
1009,202404,202412,1808.56,3162.35,Reservinha,299901
8056,202302,202507,2530.76,2334.0,Tesouro Direto,203205
2409,202302,202308,2252.53,0.0,Tesouro Direto,202407
3137,202309,202408,420.84,1835.15,Reservinha,299901
3087,202311,202510,-4558.02,36723.39,Reservinha,299901
9957,202312,202401,2579.68,0.0,Renda Fixa,202704
1096,202304,202508,2870.8,9434.83,Reservinha,299901
9387,202505,202505,2264.74,0.0,Renda Variavel,203307
9321,202301,202306,2860.78,11539.91,Reservinha,299901
3658,202311,202404,696.44,17805.96,Reservinha,299901
5298,202301,202501,571.96,12761.2,Tesouro Direto,202912
8183,202308,202501,3345.9,7141.61,Tesouro Direto,203303
5228,202306,202510,1560.07,21244.57,Tesouro Direto,203003
8585,202308,202501,1623.81,5321.1,Reservinha,299901
6485,202302,202512,542.21,21256.81,Renda Variavel,203307
3894,202305,202508,1811.69,2388.86,Reservinha,299901
9152,202302,202407,-7406.37,7406.37,Tesouro Direto,202407
9696,202302,202304,2080.5,1052.23,Tesouro Direto,203501
7948,202301,202306,6389.5,0.0,Renda Fixa,202804
6002,202301,202504,2103.25,87765.1,Reservinha,299901
8868,202302,202501,1156.28,0.0,Tesouro Direto,202410
2966,202302,202504,9984.49,61146.6,Renda Variavel,203012
7652,202301,202502,2765.05,18411.71,Reservinha,299901
9321,202301,202503,2949.62,52291.37,Renda Variavel,203003
9130,202301,202312,4258.82,0.0,Tesouro Direto,203503
6765,202301,202403,334.73,942.74,Renda Variavel,203102
4027,202310,202404,806.08,8830.89,Tesouro Direto,202808
6586,202301,202310,456.06,0.0,Tesouro Direto,202903
9987,202302,202508,-3035.64,3589.92,Reservinha,299901
4027,202310,202403,547.5,8426.34,Renda Variavel,203507
6607,202309,202401,4804.93,4801.71,Tesouro Direto,203105
8087,202303,202407,-9814.2,9814.2,Tesouro Direto,202407
5528,202307,202309,1682.65,1644.33,Reservinha,299901
5546,202301,202306,169.52,12236.6,Reservinha,299901
7363,202302,202408,4431.89,80423.38,Renda Fixa,202409
2272,202303,202503,2208.89,27096.28,Reservinha,299901
6553,202301,202303,1548.41,5448.01,Reservinha,299901
1905,202301,202410,4065.34,45963.14,Renda Fixa,202705
9507,202309,202402,1784.56,5570.09,Renda Fixa,202709
1324,202306,202505,6415.57,46824.98,Tesouro Direto,203503
5454,202301,202307,1066.78,0.0,Renda Fixa,202409
7948,202301,202310,3031.25,76373.14,Reservinha,299901
4837,202311,202409,3254.9,25132.91,Renda Fixa,203209
8533,202301,202508,61.07,5288.56,Reservinha,299901
1284,202308,202406,3702.16,19303.65,Reservinha,299901
3918,202302,202512,59.76,24280.01,Tesouro Direto,203511
6876,202304,202311,1245.59,60603.08,Reservinha,299901
1999,202302,202302,2721.1,6960.0,Tesouro Direto,202710
4286,202303,202305,765.69,59.03,Reservinha,299901
7530,202304,202411,3051.95,43150.74,Reservinha,299901
2334,202301,202407,2272.44,1495.66,Reservinha,299901
4335,202301,202412,1124.03,64221.21,Reservinha,299901
2084,202301,202504,2672.91,10017.38,Tesouro Direto,203411
6376,202308,202403,252.14,1339.66,Reservinha,299901
2179,202309,202509,1939.72,31935.25,Tesouro Direto,202709
7840,202304,202407,1001.86,7989.84,Reservinha,299901
2012,202405,202506,1529.85,0.0,Renda Fixa,202505
3800,202301,202411,881.43,68864.13,Reservinha,299901
4215,202301,202310,1782.36,27971.73,Reservinha,299901
6011,202311,202409,1221.13,41624.97,Reservinha,299901
5774,202309,202404,1735.0,44758.45,Reservinha,299901
1966,202311,202405,1161.23,27057.57,Tesouro Direto,203010
8424,202307,202511,2375.38,28662.64,Renda Variavel,203102
4644,202402,202404,556.66,0.0,Renda Variavel,203407
5016,202311,202403,6742.67,7133.72,Renda Fixa,203112
2059,202301,202502,6684.45,40661.97,Tesouro Direto,203411
6865,202307,202411,57.69,26809.5,Reservinha,299901
9483,202502,202507,1458.43,0.0,Tesouro Direto,203104
5394,202302,202407,3042.11,29535.92,Reservinha,299901
6909,202306,202402,727.88,9750.41,Reservinha,299901
7249,202301,202402,2346.86,5265.24,Renda Variavel,203110
1822,202301,202405,1900.05,27511.84,Reservinha,299901
9904,202302,202308,5988.06,2058.78,Renda Variavel,203208
6088,202309,202311,5648.38,13581.46,Renda Fixa,202907
4443,202503,202503,3363.28,51600.0,Reservinha,299901
2332,202302,202507,2657.9,41049.79,Renda Variavel,203108
2738,202311,202505,2577.09,74182.87,Reservinha,299901
5206,202301,202307,812.49,20592.28,Reservinha,299901
4693,202305,202407,3829.48,21859.39,Renda Fixa,203512
2047,202301,202404,1236.79,10061.09,Renda Fixa,202701
1902,202301,202306,14.32,11257.08,Renda Variavel,203206
4436,202311,202406,1547.0,3700.9,Reservinha,299901
9520,202302,202511,-4715.59,65676.98,Reservinha,299901
4569,202301,202309,163.9,20154.61,Reservinha,299901
2913,202504,202505,3501.3,3411.33,Reservinha,299901
8764,202302,202405,1946.26,5561.36,Reservinha,299901
5734,202302,202307,4180.94,965.65,Renda Variavel,203109
4803,202307,202412,1189.85,6530.61,Reservinha,299901
6522,202309,202403,1097.56,0.0,Tesouro Direto,202803
7381,202301,202507,88.42,72257.94,Renda Variavel,203202
4290,202301,202412,2653.99,92978.12,Reservinha,299901
3952,202307,202312,1300.03,21655.38,Reservinha,299901
4027,202310,202510,3620.07,15795.71,Tesouro Direto,202808
5016,202311,202407,583.67,45788.97,Renda Variavel,202912
5597,202409,202501,933.88,2489.8,Reservinha,299901
5380,202302,202404,0.97,2305.64,Renda Variavel,202901
8690,202301,202409,1124.61,70013.97,Reservinha,299901
9321,202301,202508,5000.01,131619.95,Renda Fixa,203005
7040,202502,202510,-1820.62,3279.23,Reservinha,299901
9585,202302,202504,1423.13,2613.9,Reservinha,299901
4814,202310,202310,6678.37,0.0,Reservinha,299901
3251,202303,202405,6452.63,114523.35,Reservinha,299901
2184,202302,202308,88.09,32493.21,Reservinha,299901
9187,202301,202411,9078.02,209413.04,Reservinha,299901
7189,202301,202508,2056.23,31772.36,Reservinha,299901
9868,202301,202401,-202.33,43418.26,Reservinha,299901
4837,202311,202412,109.84,36735.63,Reservinha,299901
2608,202303,202506,2692.48,51784.83,Renda Variavel,202812
4041,202503,202506,115.4,2821.36,Tesouro Direto,203208
1467,202302,202504,244.4,10002.64,Tesouro Direto,202801
9000,202301,202412,1006.71,8278.9,Renda Fixa,202904
8522,202306,202507,3487.06,12363.84,Reservinha,299901
6056,202501,202504,5797.61,13449.18,Renda Fixa,203009
7539,202302,202304,1179.19,15422.4,Tesouro Direto,202408
5313,202301,202411,-2912.42,25655.01,Reservinha,299901
1841,202301,202408,147.66,8977.1,Renda Variavel,202411
5003,202301,202404,2816.78,3282.91,Tesouro Direto,202810
5298,202301,202504,2193.65,16393.02,Tesouro Direto,202912
9006,202302,202504,200.01,55464.42,Tesouro Direto,202712
4991,202301,202505,6272.57,26738.14,Tesouro Direto,202911
8734,202301,202501,7391.93,104846.63,Renda Fixa,203511
4253,202302,202501,3930.78,84941.78,Reservinha,299901
2006,202306,202508,-221.29,14546.98,Reservinha,299901
5767,202301,202412,2621.84,33523.09,Reservinha,299901
9502,202301,202312,3679.26,4965.61,Tesouro Direto,203102
3461,202301,202309,1848.31,1822.3,Reservinha,299901
6088,202309,202403,2567.67,9327.63,Reservinha,299901
1373,202301,202408,2068.39,21216.12,Renda Variavel,203510
9868,202301,202310,1109.01,4412.67,Tesouro Direto,203203
1284,202308,202407,6686.11,9540.39,Renda Variavel,203205
4269,202301,202404,1367.36,52785.76,Renda Variavel,203506
6010,202312,202502,3553.32,42531.98,Renda Fixa,202911
2272,202303,202510,11473.52,9257.71,Renda Variavel,203209
4354,202403,202503,3676.67,14749.96,Tesouro Direto,203301
3055,202305,202311,1701.7,0.0,Tesouro Direto,202808
3901,202404,202507,3505.85,4047.15,Reservinha,299901
7172,202301,202301,2691.09,0.0,Renda Fixa,202401
5131,202306,202408,2504.61,5041.79,Reservinha,299901
1275,202301,202308,3032.49,2331.34,Reservinha,299901
8356,202503,202508,404.52,2487.36,Tesouro Direto,202412
5384,202302,202312,-629.61,19086.01,Reservinha,299901
5597,202409,202505,1969.95,7828.56,Reservinha,299901
4314,202303,202506,2183.37,15603.79,Renda Variavel,203108
3201,202309,202407,1134.41,1424.42,Renda Variavel,203304
7973,202312,202407,141.07,767.48,Renda Variavel,203001
9848,202312,202411,3627.33,7584.87,Reservinha,299901
3251,202303,202309,7575.64,73900.77,Reservinha,299901
9560,202503,202511,1319.42,60874.59,Reservinha,299901
4068,202302,202504,6656.55,15175.67,Tesouro Direto,203003
6362,202304,202305,1976.98,17412.98,Tesouro Direto,203412
5467,202301,202307,2737.4,5092.65,Tesouro Direto,202806
8809,202306,202403,4493.25,4752.68,Renda Fixa,202909
4308,202301,202302,1619.06,0.0,Reservinha,299901
5051,202301,202301,430.82,0.0,Renda Fixa,203510
3276,202302,202309,1955.45,66961.67,Reservinha,299901
8454,202305,202407,5406.47,3579.24,Tesouro Direto,202707
5307,202304,202310,1109.41,1170.09,Tesouro Direto,202904
6870,202303,202303,3498.76,0.0,Tesouro Direto,203504
6002,202301,202408,-7206.43,7206.43,Renda Variavel,202408
3055,202305,202411,210.02,4365.75,Renda Variavel,203303
7363,202302,202304,152.26,722.16,Renda Variavel,202405
9246,202302,202502,645.72,12960.7,Renda Fixa,202909
4108,202410,202410,1104.9,19495.52,Reservinha,299901
5127,202301,202310,1211.02,8426.56,Tesouro Direto,203106
6205,202303,202508,542.71,4637.15,Renda Fixa,203206
1932,202303,202407,3469.87,4145.78,Renda Variavel,203410
7421,202301,202309,31.18,31491.53,Reservinha,299901
3276,202302,202312,3393.92,74766.75,Reservinha,299901
5004,202308,202401,2286.14,0.0,Reservinha,299901
7037,202501,202503,731.34,22037.98,Reservinha,299901
9961,202303,202303,2634.85,0.0,Reservinha,299901
4837,202311,202411,2059.37,7955.09,Renda Variavel,203401
3969,202301,202306,856.22,5410.33,Tesouro Direto,203212
3658,202311,202510,1907.04,12051.05,Tesouro Direto,202904
7382,202301,202311,2782.75,9395.38,Renda Fixa,202703
2916,202301,202502,1633.71,0.0,Renda Variavel,203202
6954,202301,202501,824.85,263.25,Tesouro Direto,203107
7408,202312,202503,1774.59,9162.43,Reservinha,299901
9716,202301,202304,2665.75,0.0,Tesouro Direto,203407
2420,202301,202412,1056.55,89156.71,Reservinha,299901
9169,202301,202307,-434.78,1017.12,Reservinha,299901
1248,202312,202504,2096.71,9249.13,Renda Variavel,203501
2419,202302,202311,1467.89,5231.17,Tesouro Direto,203409
4379,202302,202407,2237.15,9296.1,Renda Variavel,203408
7098,202301,202511,-152.29,56459.95,Reservinha,299901
7985,202307,202404,4938.88,31097.81,Reservinha,299901
8286,202301,202504,2607.99,21649.66,Tesouro Direto,203511
8812,202301,202307,2199.97,1236.28,Reservinha,299901
3041,202302,202302,721.91,0.0,Tesouro Direto,203001
5733,202302,202308,3390.89,45865.79,Reservinha,299901
4409,202302,202302,1405.28,20650.28,Tesouro Direto,202809
8910,202302,202404,1439.37,8115.11,Tesouro Direto,203105
8795,202401,202401,1955.98,0.0,Renda Variavel,203305
2913,202504,202504,1924.72,26161.06,Tesouro Direto,203205
8178,202302,202504,107.46,28722.62,Renda Variavel,203302
4269,202301,202312,7981.03,27322.03,Renda Fixa,203410
1100,202304,202511,2927.17,16357.63,Renda Fixa,202903
8973,202302,202503,4390.82,55833.55,Reservinha,299901
4523,202301,202510,1951.36,57181.17,Reservinha,299901
1324,202306,202512,3501.42,70705.68,Reservinha,299901
4005,202302,202510,1798.65,43717.09,Reservinha,299901
5454,202301,202404,-658.89,42048.32,Reservinha,299901
2184,202302,202305,555.78,29552.93,Reservinha,299901
3894,202305,202508,865.91,35144.98,Renda Variavel,203511
9035,202302,202510,1071.1,29466.45,Reservinha,299901
4294,202301,202508,4351.2,4546.0,Reservinha,299901
9257,202302,202503,3913.22,45267.92,Renda Fixa,203004
8521,202301,202301,886.47,0.0,Renda Fixa,202812
9043,202301,202304,3398.52,29087.33,Renda Fixa,203509
1892,202302,202408,1217.13,43809.61,Tesouro Direto,203012
4296,202301,202407,367.41,12090.41,Renda Variavel,203209
9961,202303,202506,4067.66,12251.82,Renda Fixa,202705
4557,202301,202406,143.62,2342.02,Renda Variavel,203110
8973,202302,202405,432.58,12162.39,Renda Variavel,203010
5394,202302,202504,2778.04,51029.77,Reservinha,299901
8266,202308,202509,845.48,41778.04,Reservinha,299901
7533,202302,202410,-1170.05,75155.39,Reservinha,299901
8178,202302,202310,1649.59,429.81,Tesouro Direto,203505
1966,202311,202407,-2482.91,3523.54,Reservinha,299901
6605,202301,202405,-12448.41,12448.41,Tesouro Direto,202405
1749,202304,202305,413.0,34715.25,Reservinha,299901
3586,202304,202508,3319.21,44035.08,Renda Variavel,202907
3251,202303,202410,7643.88,145377.29,Reservinha,299901
9588,202305,202506,3515.56,31722.35,Tesouro Direto,203408
9906,202305,202411,1511.99,21389.81,Reservinha,299901
1439,202512,202512,983.25,0.0,Tesouro Direto,203108
9006,202302,202405,2645.65,102423.64,Reservinha,299901
4838,202303,202403,789.7,2819.31,Renda Variavel,202405
4086,202308,202506,4309.65,36206.42,Renda Fixa,202806
7632,202302,202311,4733.29,7943.17,Renda Variavel,203106
4035,202401,202408,909.5,2214.71,Renda Fixa,203008
7781,202304,202305,134.94,3315.18,Tesouro Direto,202806
9084,202301,202311,1989.29,11398.91,Renda Variavel,202909
7265,202302,202407,2511.49,18203.95,Reservinha,299901
9585,202302,202308,1997.35,1571.67,Renda Fixa,203510
3461,202301,202406,132.5,2634.5,Reservinha,299901
1902,202301,202403,6803.31,32176.6,Renda Fixa,203411
1373,202301,202312,-2401.67,27738.17,Reservinha,299901
4335,202301,202504,-162.76,69469.31,Reservinha,299901
9606,202504,202508,4077.76,67742.54,Reservinha,299901
6668,202301,202507,3729.87,65880.57,Reservinha,299901
5947,202301,202310,3152.74,5820.57,Renda Fixa,202812
6088,202309,202412,660.53,13086.06,Tesouro Direto,202705
